assessed_entity_id,assurance_exception_count,high_severity_finding_count,control_maturity_score,months_since_independent_assurance
VEN-01272,3,0,2.2608546583779088,14.146109220838676
VEN-01273,2,1,3.559756005797009,15.064005037271944
VEN-01274,2,0,4.855046176572745,3.0020548048918347
VEN-01275,3,0,4.108653729951293,11.69792010815734
VEN-01276,0,0,3.3962435434816776,12.596332910121994
VEN-01277,0,0,2.909011878607741,9.726907119388189
VEN-01278,1,0,2.355330983472256,7.902240834021753
VEN-01279,1,0,3.971452033863628,4.923627426075296
VEN-01280,1,1,3.6654444677054663,8.222241432064472
VEN-01281,3,1,3.2734412912736435,6.40829140305309
VEN-01282,2,0,3.574642699974968,16.227257597367913
VEN-01283,1,0,4.502792903132452,24.57545272436572
VEN-01284,3,1,3.338728819633177,8.97670567508788
VEN-01285,2,0,3.593751880303574,7.261211432810636
VEN-01286,1,1,4.569137165815315,15.235619335293167
VEN-01287,2,0,5.0,12.479422676000349
VEN-01288,1,0,2.518977931624969,9.791348199842812
VEN-01289,2,0,4.1046660805523,15.993802717889194
VEN-01290,2,0,2.719626584751131,10.7119650281133
VEN-01291,1,0,2.4782277270510367,11.369310642406552
VEN-01292,1,0,3.4864463936360166,8.380932135071756
VEN-01293,3,1,3.029863231258951,22.820043180787835
VEN-01294,0,0,3.811252815257274,18.46278039228115
VEN-01295,2,0,4.380741900111327,8.685163910546521
VEN-01296,2,1,3.019109318942025,26.54665310115466
VEN-01297,0,0,4.322484376832505,17.255807604426796
VEN-01298,0,0,3.451003845299605,15.56739298467966
VEN-01299,0,0,3.038147916241368,11.992334983285671
VEN-01300,1,0,3.774072964728964,3.7084868888485514
VEN-01301,0,0,3.80005311499855,4.775729674461948
VEN-01302,4,0,2.025904801873554,12.880320516554228
VEN-01303,2,0,3.009792034470242,7.507246955991351
VEN-01304,1,0,2.7802429560221467,14.662643583026709
VEN-01305,1,0,4.63519373571504,2.31056104730692
VEN-01306,3,0,1.9933819742564087,9.445534813065136
VEN-01307,3,2,3.072797928010004,4.640221582788342
VEN-01308,1,0,3.8123408982463625,17.819808473567466
VEN-01309,1,0,5.0,10.926307857068885
VEN-01310,1,1,3.206573096312663,17.94998615413454
VEN-01311,1,0,3.4742732209480254,14.521874462924613
VEN-01312,1,1,2.7085739790584906,16.949312094936705
VEN-01313,0,0,3.813590781195749,13.682723802618364
VEN-01314,1,0,3.4823838274173444,28.38385744533856
VEN-01315,0,0,3.027102821277437,3.093049903976088
VEN-01316,0,0,3.574619788945148,11.660617747214031
VEN-01317,2,0,3.951313823729481,20.527346209664152
VEN-01318,2,1,2.3675075318699617,14.075441802233872
VEN-01319,0,0,5.0,12.55486875769591
VEN-01320,0,0,3.731422075520345,32.24415907305993
VEN-01321,3,2,2.4304916494057407,9.85806521357712
VEN-01322,0,0,3.147845752193526,18.721904107744407
VEN-01323,0,0,2.709473994211685,14.124550782900004
VEN-01324,1,0,4.652684470954718,12.776072936623468
VEN-01325,0,0,4.182758610689158,7.452222574816824
VEN-01326,0,0,3.1779646307917795,9.948143873087083
VEN-01327,1,0,3.183481736100298,12.70565695547988
VEN-01328,1,0,3.718829570490944,2.8967691122290606
VEN-01329,0,0,2.798673573965334,3.771567360976415
VEN-01330,1,1,4.390685850084386,22.669387078664823
VEN-01331,2,1,3.6217329907249063,7.072575263471084
VEN-01332,2,1,3.849501010512552,9.1398655188257
VEN-01333,0,0,3.921550815367279,20.26510912483855
VEN-01334,0,0,3.075764917672237,8.410161543588705
VEN-01335,2,1,4.193483931402334,9.809896181915468
VEN-01336,2,0,3.778874422132178,24.481249866019628
VEN-01337,1,0,3.4183860843849607,13.409548026223504
VEN-01338,2,0,3.1640012791474312,14.713351365775674
VEN-01339,1,0,2.948366422806079,7.896078740631713
VEN-01340,3,0,3.7801567207750137,22.9498828099125
VEN-01341,1,0,2.386563913995393,9.610689602579551
VEN-01342,1,1,2.974345270131809,16.595064688187488
VEN-01343,0,0,2.5595449096829697,7.306010643892711
VEN-01344,2,0,4.657397471105833,25.10792698266283
VEN-01345,1,0,3.748478944836724,17.58276649325458
VEN-01346,2,1,4.452531014986181,27.131010730022677
VEN-01347,0,0,3.365821892419319,47.61108430339057
VEN-01348,2,0,2.4244621002977063,7.7530822475670815
VEN-01349,3,3,3.478502466268761,18.186130464294965
VEN-01350,3,0,4.80314051498006,22.18978940424497
VEN-01351,0,0,3.341179530847356,5.5176616862270365
VEN-01352,4,1,3.6756530141207753,7.763089686911147
VEN-01353,0,0,3.71888946705424,2.901577761362064
VEN-01354,0,0,3.627074164702528,8.220494790545708
VEN-01355,2,0,3.6540864811527816,13.81486715277935
VEN-01356,1,0,3.932998231651808,26.087981429423586
VEN-01357,1,0,3.443179005781128,10.105212462708543
VEN-01358,1,1,3.564722151421377,11.284065836265675
VEN-01359,0,0,3.397803891359994,4.572878039046231
VEN-01360,0,0,4.289324273726764,4.949192843909926
VEN-01361,1,0,3.2898236616788865,8.99334901142118
VEN-01362,1,1,3.1929476900706617,34.921557923671
VEN-01363,0,0,3.171584178573564,8.711687744336386
VEN-01364,1,0,2.710522100492556,25.075802838467183
VEN-01365,3,0,3.217393865950535,4.596653304873833
VEN-01366,0,0,4.119154839843829,7.638625144975668
VEN-01367,1,0,2.7815099549081745,19.953255308107632
VEN-01368,0,0,3.476636391846718,10.568644195680973
VEN-01369,1,0,2.736907920151398,5.528972466491702
VEN-01370,0,0,3.839109720387227,5.450836228306555
VEN-01371,0,0,3.6681156223804554,6.628350451590116
VEN-01372,1,0,3.9173913988311817,10.632805903076276
VEN-01373,0,0,3.4529382080484234,2.5520600093036845
VEN-01374,2,0,2.860085274767748,18.915424538521084
VEN-01375,0,0,4.061425658721321,22.01479723466003
VEN-01376,2,1,3.435002986966444,8.489026828535465
VEN-01377,1,0,3.99946727511788,25.054113526128155
VEN-01378,0,0,2.5884900682624794,19.19699608420224
VEN-01379,2,0,2.6524975307127043,9.903550546299126
VEN-01380,1,1,3.645409275055192,17.730728077834197
VEN-01381,0,0,3.6068923110283087,11.439312572047005
VEN-01382,0,0,2.730420149591789,6.655319352100016
VEN-01383,1,0,3.2268307610522204,6.567765624263487
VEN-01384,3,0,4.139197426925764,8.853805709067803
VEN-01385,2,1,3.774329928167929,12.39740264566344
VEN-01386,0,0,2.839739390019568,17.88936131533942
VEN-01387,0,0,3.412764749998217,10.399206814315438
VEN-01388,1,1,4.534477084257024,5.437401307652441
VEN-01389,1,0,3.765119490853519,8.542501673183615
VEN-01390,1,0,3.163025385648657,2.925678512380528
VEN-01391,1,0,2.925175209130467,24.972009327207047
VEN-01392,1,0,3.335612084190866,21.356354267061747
VEN-01393,3,0,3.5201881662344605,9.26014516336608
VEN-01394,1,0,3.685397689097516,18.254915290244043
VEN-01395,2,1,5.0,14.35213655221126
VEN-01396,2,0,3.0702452094366035,7.077015276711754
VEN-01397,1,0,2.4626797768932307,6.055608607813386
VEN-01398,2,1,4.288571407053155,7.880158100124541
VEN-01399,1,0,3.096902511445139,27.37843646278941
VEN-01400,0,0,3.5499071687753774,12.503862515491166
VEN-01401,0,0,4.0465547206999934,18.653190988923328
VEN-01402,1,0,3.496707653776146,10.609260635237876
VEN-01403,1,1,4.078267521922165,12.49086635251002
VEN-01404,1,0,4.683964503327117,1.5000202144900414
VEN-01405,1,0,3.82998770421133,4.359013811840069
VEN-01406,0,0,3.7913146442751664,14.13887869302016
VEN-01407,1,0,4.663319858791023,3.689142036600954
VEN-01408,0,0,3.163650804008721,5.255804373865647
VEN-01409,1,0,2.4655406574219687,9.969408792178015
VEN-01410,0,0,3.58375038095464,14.369374402563746
VEN-01411,0,0,3.822531643278347,23.869799689702056
VEN-01412,1,0,1.563634686019566,21.999407772296877
VEN-01413,1,0,4.459275299243502,10.07334155229366
VEN-01414,0,0,2.726805881605151,15.372126396344711
VEN-01415,2,0,3.458304106146293,5.4544514793932
VEN-01416,2,0,4.059871768124877,29.608360099650668
VEN-01417,1,0,3.2875687473263824,32.69935206105448
VEN-01418,1,0,2.729614124951941,8.65366591298673
VEN-01419,2,1,3.5615131763168097,29.422322037043543
VEN-01420,2,1,5.0,6.812794696620558
VEN-01421,0,0,2.44004979331808,6.234034702942591
VEN-01422,1,0,2.4643006375172054,10.557990874929242
VEN-01423,4,0,2.774567161382607,3.991419591266653
VEN-01424,0,0,2.8824173051319595,31.52026355086941
VEN-01425,0,0,3.365162821034238,14.624306347566357
VEN-01426,1,0,4.9607562478732135,42.04711429263397
VEN-01427,0,0,3.815392286112668,18.478841205064843
VEN-01428,4,2,2.9707236421582364,6.351023230446392
VEN-01429,1,0,3.624422776513206,23.87502765273476
VEN-01430,1,0,3.664797300401389,20.905202865305363
VEN-01431,3,0,4.894542097339059,2.4728297144034026
VEN-01432,2,0,3.46894634789925,3.952823530453806
VEN-01433,0,0,2.705061907867459,23.037856876424307
VEN-01434,0,0,3.923136032164204,9.02839780621492
VEN-01435,2,0,2.6742800873445103,12.973282837126275
VEN-01436,2,1,3.414115771383914,8.656674226600291
VEN-01437,0,0,3.7700118139526975,11.16719273267272
VEN-01438,3,0,3.798834138799509,12.945808440734943
VEN-01439,1,1,3.947201955079699,25.3421378421457
VEN-01440,1,0,3.8785581740192354,16.671053582135738
VEN-01441,4,1,4.113464706957013,5.504348668875254
VEN-01442,1,0,2.031967078459721,13.43000016999343
VEN-01443,1,0,3.27997163131712,26.009795369951963
VEN-01444,0,0,4.279561319948321,11.87562123957178
VEN-01445,1,1,2.4048080449038007,8.420823473683058
VEN-01446,1,0,3.5537407344860767,17.653124114430323
VEN-01447,1,0,2.548244318630943,11.95500840044479
VEN-01448,4,0,3.720020713598744,12.899548665456798
VEN-01449,0,0,3.719375647453724,12.935157598227446
VEN-01450,0,0,3.581645409512442,10.167782554550415
VEN-01451,1,0,3.097314287022005,8.949477775434634
VEN-01452,1,0,2.7148726513719152,10.456569820197757
VEN-01453,3,0,4.231848988546068,15.90566505914122
VEN-01454,0,0,3.0829350185852182,27.48015204916654
VEN-01455,3,1,3.4710655328905573,18.95640863550644
VEN-01456,2,0,3.640272869330235,32.63094449160633
VEN-01457,2,0,2.6499114454938546,23.028977441861866
VEN-01458,1,0,3.4971474555828195,19.48727871125844
VEN-01459,0,0,3.9505656871909305,4.19094153418636
VEN-01460,1,1,3.6768139636013166,3.65465780353911
VEN-01461,1,0,3.1794545337266564,10.704160916024142
VEN-01462,3,1,2.9056296316764096,9.048290260583787
VEN-01463,0,0,3.1791383067594903,9.622750777207154
VEN-01464,2,0,2.7565024533758486,9.993362401502212
VEN-01465,0,0,4.190558035782889,37.4901489904756
VEN-01466,1,0,3.813782370771992,18.437681378049703
VEN-01467,1,1,4.539160429954279,9.402974904661216
VEN-01468,3,2,3.6921766946164745,9.93186081381062
VEN-01469,0,0,3.769186754768604,14.911178700880262
VEN-01470,0,0,3.533933156380548,13.71646114467274
VEN-01471,1,0,5.0,3.359506611126585
VEN-01472,0,0,3.356959404684676,1.6706888489388223
VEN-01473,1,0,3.675062317197319,10.503658401540168
VEN-01474,1,1,4.265082802415464,1.53558972300039
VEN-01475,0,0,4.067108661323857,15.837628474363637
VEN-01476,2,0,4.187248283864753,7.871966936635909
VEN-01477,1,1,2.5895381810093374,32.07799807682521
VEN-01478,1,1,2.756461574756948,4.667580381072305
VEN-01479,0,0,2.633613961890988,10.23913953314231
VEN-01480,2,2,2.8153652112937504,19.027942176838486
VEN-01481,2,1,3.3565831252619263,8.700815199171146
VEN-01482,2,0,3.451540328606551,6.542224823382061
VEN-01483,1,0,3.94081371411732,11.6839374442104
VEN-01484,1,0,2.227096466502915,28.10968833520959
VEN-01485,0,0,2.0661817525555817,11.822288052695336
VEN-01486,2,1,4.737616156359259,6.864497140736083
VEN-01487,2,0,2.6291828191316355,25.71031740684801
VEN-01488,1,1,4.233216514465052,3.9976517626374446
VEN-01489,1,1,4.248509573712169,15.612860284120178
VEN-01490,2,1,4.453636584183288,9.004147619224893
VEN-01491,1,0,4.212827794553401,13.682785324933397
VEN-01492,0,0,3.4746680643315844,19.55595014256938
VEN-01493,3,0,2.949928951831542,12.619287306074137
VEN-01494,0,0,3.402938211315756,14.224029352483551
VEN-01495,0,0,2.9293733831756685,8.17990592760867
VEN-01496,1,0,4.015588922463276,6.280003149066439
VEN-01497,3,0,3.128871217680513,18.91342780616165
VEN-01498,2,0,4.785011261047076,7.967224657592407
VEN-01499,0,0,3.317070662569977,21.1025154885539
VEN-01500,0,0,4.248894794894955,8.273237175013715
VEN-01501,1,0,3.3947333478153667,11.668702370144032
VEN-01502,0,0,3.356506988993293,0.8204239810805564
VEN-01503,1,0,3.886588731681023,17.03813538174342
VEN-01504,0,0,3.396021920143402,4.587997412509723
VEN-01505,0,0,2.848703583610477,17.992670153420136
VEN-01506,1,0,3.6010249727836188,16.339272693944814
VEN-01507,1,0,3.534941287530748,14.638849701158057
VEN-01508,0,0,3.151415433296461,12.989164388484602
VEN-01509,0,0,3.450501199166139,9.250575811876836
VEN-01510,0,0,3.4912933357439133,31.988098918740675
VEN-01511,1,0,3.62775838269688,7.950788848429018
VEN-01512,1,0,3.68532354330512,26.93351132136703
VEN-01513,2,0,3.8329656255658993,8.570754148526357
VEN-01514,0,0,2.6224454677575904,27.12430750890276
VEN-01515,0,0,2.469893296582579,7.374505276153101
VEN-01516,1,0,3.3912453309572155,9.45184407242888
VEN-01517,0,0,3.14518853185016,7.4685143749845055
VEN-01518,2,0,3.7943743551488094,28.178299731184293
VEN-01519,2,0,4.093774199086504,6.779372906671665
VEN-01520,0,0,2.798119155471413,32.31504285541845
VEN-01521,0,0,4.28982139791133,37.977038794259535
VEN-01522,2,2,4.326551967964223,8.561938694152815
VEN-01523,1,1,3.950322342549105,48.0
VEN-01524,2,0,3.6639663999788814,8.406767206704034
VEN-01525,2,0,2.3445424904822083,20.280796464016387
VEN-01526,2,1,3.527579625779321,25.141355685547293
VEN-01527,1,1,3.460779466407165,28.855786236440316
VEN-01528,0,0,3.819556798427773,9.713480870073044
VEN-01529,1,1,3.742641194484877,7.172197130192743
VEN-01530,1,0,3.644999316328357,21.80661827895788
VEN-01531,3,0,3.033827477181207,33.43570241658799
VEN-01532,2,1,3.68730216912069,13.480330339612458
VEN-01533,0,0,4.086688225459273,6.308078816184199
VEN-01534,2,0,4.383437747457185,11.747953365166929
VEN-01535,0,0,2.9820095449274096,14.23512113592544
VEN-01536,1,0,4.140753965838956,5.928432719851438
VEN-01537,0,0,3.6870279169141953,6.580919183910935
VEN-01538,1,1,3.38200994827085,10.341188479545588
VEN-01539,2,0,2.582033696895433,27.65401936695511
VEN-01540,1,0,4.025366980165085,15.224547366675145
VEN-01541,1,0,2.5364920890346943,7.858957289153572
VEN-01542,1,0,3.149146040656629,20.003086894769865
VEN-01543,4,1,3.567816457343828,7.531985056885526
VEN-01544,2,1,4.702348015872954,3.1031731551771062
VEN-01545,2,2,3.708676466057869,42.95422242851057
VEN-01546,2,1,2.719830478447018,8.810392963312347
VEN-01547,0,0,3.968522301725778,14.435602176598309
VEN-01548,1,0,4.20607946056546,9.836991698006956
VEN-01549,0,0,3.438350366848081,6.8632315046014485
VEN-01550,1,1,4.617916571719822,16.49071635693476
VEN-01551,1,0,3.525251526469428,40.81894779267213
VEN-01552,1,1,2.478970849282349,17.692986260650986
VEN-01553,2,0,2.258602998195139,1.3954695706392872
VEN-01554,0,0,3.0799380193657817,19.749451371239594
VEN-01555,0,0,3.6209766988872896,2.276070653448843
VEN-01556,3,1,3.770930223285525,9.880262473134136
VEN-01557,0,0,2.829651083759174,12.93845420998283
VEN-01558,1,1,3.481649835913892,24.18337073535095
VEN-01559,0,0,2.273947248127569,3.480871315417251
VEN-01560,2,0,2.7614838609846237,6.685427293157669
VEN-01561,0,0,3.3181204519018808,18.487975067879542
VEN-01562,1,0,2.986980920642064,9.441808178209536
VEN-01563,3,1,2.613106784791115,22.36745022990489
VEN-01564,3,0,3.549896852677582,3.9473128393030055
VEN-01565,1,0,3.5929462266886825,22.57935730540728
VEN-01566,3,0,4.657398457190658,3.690505058135442
VEN-01567,1,0,2.5940032805732924,18.428975806144628
VEN-01568,2,1,2.659541549094236,31.12165050195061
VEN-01569,1,1,4.343165725265106,36.55535101776127
VEN-01570,3,1,3.362846803057024,7.547259340215165
VEN-01571,1,1,3.4602872963189326,9.880357980718824
VEN-01572,0,0,3.4307563060449606,15.255286843909689
VEN-01573,1,0,4.253727683308414,12.17099800671943
VEN-01574,2,0,3.8802758737236167,18.48880832303949
VEN-01575,4,1,2.642687605066684,17.47303502532183
VEN-01576,1,0,3.7411603242224767,14.232582493268026
VEN-01577,0,0,2.383802775045059,4.453887021206668
VEN-01578,0,0,4.233098217760007,2.513932839267724
VEN-01579,0,0,3.6777448746922223,10.735878970947685
VEN-01580,0,0,3.012948214787679,12.226924514000348
VEN-01581,2,0,3.140302496074213,10.925065639716578
VEN-01582,3,0,2.494478932530232,17.039285903585224
VEN-01583,1,0,3.4729877221550867,6.011212789946704
VEN-01584,1,0,2.7500513663682344,7.191632189692172
VEN-01585,0,0,2.7626241847126023,17.150600760062662
VEN-01586,2,1,4.035714981139415,12.289809459778764
VEN-01587,2,0,3.2200592719981724,4.373247293116016
VEN-01588,6,1,3.903528350142704,18.30989832086989
VEN-01589,2,0,4.165863074965804,9.497540622951457
VEN-01590,0,0,3.561431315682444,11.192320814586814
VEN-01591,1,0,3.195523393948135,2.288423145484156
VEN-01592,0,0,3.992137213624656,10.845922146418884
VEN-01593,1,0,3.019321194856542,7.846086402045222
VEN-01594,0,0,3.3726033119432155,3.196891140249968
VEN-01595,3,0,4.339987785899963,10.917659579038473
VEN-01596,6,1,3.0179480018058493,13.181847974856638
VEN-01597,2,0,3.797892388733938,17.91909799101917
VEN-01598,0,0,3.716618236167204,9.064921206038434
VEN-01599,1,0,4.331679067611463,10.79893707746876
VEN-01600,1,0,3.1531786796505776,10.83727672921527
VEN-01601,1,0,2.725089765367981,11.924774120916137
VEN-01602,1,1,2.9777708856178817,5.856737252922127
VEN-01603,0,0,3.3770607725224715,10.48909046944004
VEN-01604,0,0,4.067586368886817,9.185706830156882
VEN-01605,2,1,1.5888361505793314,17.25114965750709
VEN-01606,0,0,4.133171468177955,9.485728379730077
VEN-01607,1,0,5.0,5.751224845968374
VEN-01608,2,1,3.3991993705576946,8.383954051905558
VEN-01609,1,0,4.822730313655344,6.765831644966136
VEN-01610,1,1,4.29720164637242,13.795424146606653
VEN-01611,3,1,2.512187874554403,14.30917976157014
VEN-01612,0,0,3.8811606350944174,18.90353252987028
VEN-01613,1,0,3.48731998121477,3.696895080999244
VEN-01614,2,1,3.223973189297834,20.19816791534202
VEN-01615,0,0,4.311144297627269,12.552377893620267
VEN-01616,3,0,4.082517140106697,13.27049337764617
VEN-01617,3,0,2.6669807872906115,7.29966018849275
VEN-01618,1,1,3.612714578966527,13.234143879767384
VEN-01619,1,1,2.081089961229832,18.42639573099503
VEN-01620,1,0,3.791083277269957,7.535374385948277
VEN-01621,0,0,3.241261116274995,11.84057332009287
VEN-01622,2,0,2.815707990793352,3.147619474527466
VEN-01623,1,0,2.7768415855696325,5.854242815132061
VEN-01624,0,0,3.153953713370925,22.562014773824146
VEN-01625,0,0,3.957564190608073,22.42361034436858
VEN-01626,3,1,3.4648700652123368,13.957728520005483
VEN-01627,0,0,3.559897394202891,12.416197323334696
VEN-01628,2,1,4.692454449017297,20.41687802138669
VEN-01629,0,0,4.345558743574763,30.42161950649846
VEN-01630,1,0,4.124455529395626,2.162896920052946
VEN-01631,3,0,3.276085599325888,6.340590509925375
VEN-01632,2,1,4.106193334849929,10.524037966732289
VEN-01633,0,0,3.9430996627380974,9.257840252497813
VEN-01634,0,0,4.396297759055216,8.848037969577229
VEN-01635,1,0,4.627430501338075,13.313101881119051
VEN-01636,0,0,5.0,3.70513686351438
VEN-01637,2,0,3.215067172207559,6.935109976139591
VEN-01638,2,1,3.8898833398190327,10.790705557439155
VEN-01639,2,1,3.098438722469717,10.123884553789182
VEN-01640,1,0,2.2934098851418807,20.388206816340883
VEN-01641,4,1,3.1533965426664525,7.170896400682321
VEN-01642,2,0,4.677506415004014,6.232389843165883
VEN-01643,1,1,3.546734081027458,14.478147213123474
VEN-01644,0,0,4.173969688007533,9.95061308797911
VEN-01645,1,0,3.954953764400366,14.526251641348948
VEN-01646,1,0,2.2249993658384155,5.249384479740556
VEN-01647,4,0,3.1519323138562685,12.462611093484147
VEN-01648,0,0,4.111980232795839,7.324283641880175
VEN-01649,1,1,3.7376684986021154,13.482017485633348
VEN-01650,1,0,3.856726903914736,6.625234308086943
VEN-01651,1,1,1.832894145332401,12.2260515176212
VEN-01652,2,1,2.911184511716192,3.487499301719905
VEN-01653,2,0,3.266289803386253,25.23487446030622
VEN-01654,0,0,4.812573516813897,15.865679577365864
VEN-01655,1,0,2.6475501966441155,2.127766860859431
VEN-01656,1,0,4.006225971915031,5.824116459167805
VEN-01657,1,0,3.040993944031348,26.44814694611924
VEN-01658,1,0,4.310698566808165,19.228422307460757
VEN-01659,4,1,3.2536508572576577,27.00410082135784
VEN-01660,2,0,3.780989987438328,6.615143465394022
VEN-01661,0,0,3.580203241258907,25.55342421672473
VEN-01662,0,0,1.5594055406422382,17.245218914946058
VEN-01663,1,0,3.1989202065321742,6.098021011615549
VEN-01664,0,0,3.171387511683093,7.3462015363356095
VEN-01665,1,1,3.8564910037080433,11.850561774548344
VEN-01666,0,0,3.58735843026226,7.507812656150378
VEN-01667,1,0,3.739485475373873,19.385677437664384
VEN-01668,4,1,3.358724115621893,8.771960735313538
VEN-01669,1,0,4.619123314953032,5.053396761001725
VEN-01670,1,0,4.805095361023181,21.73652280135329
VEN-01671,0,0,2.987385694999734,31.225421653085704
VEN-01672,0,0,2.585045211184469,10.71139272371905
VEN-01673,1,0,3.629347285532485,22.631287678573845
VEN-01674,0,0,4.136698776621354,6.484765453285671
VEN-01675,2,0,2.9081118500687126,5.776198278814984
VEN-01676,1,0,2.5067829228885623,20.27450599130188
VEN-01677,1,0,3.7433153212866257,43.81502190550864
VEN-01678,0,0,3.8730079168512255,13.49982584279688
VEN-01679,3,2,5.0,20.24661210449903
VEN-01680,0,0,4.347951436984159,20.468352876914302
VEN-01681,0,0,3.9542550009412016,14.244297387253036
VEN-01682,1,0,4.8215834471315,5.866829718089049
VEN-01683,0,0,5.0,3.619918354648972
VEN-01684,0,0,3.444447539767831,7.776355968788629
VEN-01685,2,0,4.119913906418033,3.637310976120141
VEN-01686,1,0,2.776919155705884,14.79129899035163
VEN-01687,1,0,3.963343301996767,29.810315387751626
VEN-01688,1,1,3.3848099201090043,5.549956719255572
VEN-01689,4,1,3.419148598076454,12.665851985607215
VEN-01690,1,1,3.268221971669596,44.62054419319463
VEN-01691,0,0,3.5092477903078185,5.301242835582434
VEN-01692,2,1,3.146418350055567,19.632670515032352
VEN-01693,3,1,3.4951337902665363,18.512650617516705
VEN-01694,1,0,4.421611749557089,5.400972111484174
VEN-01695,1,0,2.640152023507732,12.88707167973236
VEN-01696,1,0,3.4354008147990003,10.32723549422213
VEN-01697,2,0,4.677019305363701,23.640573917494343
VEN-01698,1,1,3.461028338313449,16.1970278384935
VEN-01699,1,0,3.6943034418661527,6.255997994156699
VEN-01700,0,0,3.332984981009852,15.328371881812233
VEN-01701,2,1,3.4369909814241053,31.04441895472813
VEN-01702,1,0,4.402686531526323,21.469944469780245
VEN-01703,0,0,3.3152955833864324,16.34143946586442
VEN-01704,1,0,3.4158255271066387,13.000576845013466
VEN-01705,1,0,2.8144244280391675,26.02112246180754
VEN-01706,2,0,3.343887232006124,4.592067578809744
VEN-01707,1,1,3.370865449560109,26.13957223948933
VEN-01708,1,0,2.4041042111505027,5.98930960880919
VEN-01709,2,0,3.7640130909265386,4.17385020556815
VEN-01710,1,1,3.479842175051597,10.495610381551655
VEN-01711,0,0,3.8269333068960623,9.8714131692755
VEN-01712,1,0,4.302163742206159,19.67539053743021
VEN-01713,0,0,3.7929167330533,12.058586106071235
VEN-01714,1,0,3.123290391820318,3.537591515095716
VEN-01715,5,2,3.460785162204594,11.52289430646622
VEN-01716,2,2,3.3823913216996857,41.080179438652586
VEN-01717,1,0,5.0,10.73723003023869
VEN-01718,1,1,3.5456124801077777,6.466393128977387
VEN-01719,2,1,3.3513025705536554,24.028674684214927
VEN-01720,0,0,3.4250521383907,14.718207868038409
VEN-01721,0,0,2.63834157626248,1.3241908420874866
VEN-01722,1,0,3.184377713518685,7.47179715089668
VEN-01723,2,0,4.185475430023895,9.043164745302464
VEN-01724,1,1,2.8933706390876583,10.372205588782236
VEN-01725,0,0,4.6057440713996645,6.9843747047858775
VEN-01726,2,1,3.778707853941366,5.225316152070991
VEN-01727,3,0,2.1585572785219265,26.11367399700851
VEN-01728,0,0,3.825267277619,14.259361507585158
VEN-01729,0,0,3.0410931773040804,12.949998385681685
VEN-01730,1,0,4.93927497451907,16.944685309392835
VEN-01731,0,0,4.2014364692175725,4.61538392436542
VEN-01732,0,0,3.625845486403552,12.128259257598849
VEN-01733,0,0,3.613331106226778,28.94009649918288
VEN-01734,0,0,3.883104639259904,21.004513109210627
VEN-01735,1,0,4.83879152249329,22.45427965634611
VEN-01736,2,0,3.587791295148677,3.8822384264564023
VEN-01737,3,2,2.862211661035009,20.649680796349035
VEN-01738,0,0,3.919960176747984,13.78829268993404
VEN-01739,3,0,3.3180798319365303,26.76490962979228
VEN-01740,0,0,3.846620290344679,6.534912626842339
VEN-01741,1,0,3.880635373658627,5.15338749272022
VEN-01742,1,1,4.985083118855781,20.18066323229884
VEN-01743,1,0,3.978366207202869,10.077115439634714
VEN-01744,0,0,2.9449272572369605,15.795522491580511
VEN-01745,0,0,3.125753590086341,30.517725329893253
VEN-01746,2,2,3.632124031087558,8.447515556470409
VEN-01747,1,0,2.651632546865082,27.6493348025028
VEN-01748,0,0,3.751534548768185,26.14115082485508
VEN-01749,1,0,4.046114002816452,14.961574112714104
VEN-01750,2,1,4.364911732065274,5.396200374445849
VEN-01751,1,0,2.580807232103977,8.179141958573178
VEN-01752,1,0,4.722767592394068,18.567845704636728
VEN-01753,3,1,3.749060491418557,7.0309149214341335
VEN-01754,0,0,4.451049271610056,6.228573941570568
VEN-01755,1,0,2.126403995283094,11.37522990566824
VEN-01756,3,0,3.577189668198973,4.363263185956645
VEN-01757,2,1,4.138008129321426,10.957528036463964
VEN-01758,1,0,4.503731264991979,7.678171034340158
VEN-01759,0,0,4.486778703502896,29.402449264472978
VEN-01760,2,1,2.64687827249417,17.91113641662654
VEN-01761,1,0,3.2572195647064413,2.273677972289289
VEN-01762,2,1,4.226411000748841,40.365204767751344
VEN-01763,0,0,3.3012841442434837,18.523004432929557
VEN-01764,4,0,4.059885327969573,14.233366010165202
VEN-01765,1,0,3.9795694098315546,8.273074005115765
VEN-01766,0,0,1.492339696639455,2.1637806564900868
VEN-01767,0,0,4.080642226762673,31.134018766576236
VEN-01768,2,0,2.8423497562851057,14.225257205929296
VEN-01769,0,0,4.056217837494728,16.337878559780002
VEN-01770,2,0,3.0959295832603466,10.25139704590766
VEN-01771,0,0,3.613698285444138,23.17188140245364
VEN-01772,1,0,3.516733439862102,28.44935087651052
VEN-01773,0,0,4.457229951479056,5.20050589260617
VEN-01774,2,1,3.537457049153731,9.396538098096666
VEN-01775,1,0,3.5151394609683715,11.457860729320362
VEN-01776,1,0,4.052106716870837,6.038645567850461
VEN-01777,1,1,3.896225296303186,5.571338983375382
VEN-01778,6,1,4.020189271399222,10.169515481393914
VEN-01779,1,0,3.324665902975866,18.54102016110049
VEN-01780,0,0,4.647476375446944,11.341625451273728
VEN-01781,3,2,2.7151126218559365,13.056779883044214
VEN-01782,1,0,4.467100226004309,9.811544744989495
VEN-01783,2,0,4.85339139404222,19.83574177775577
