vendor_code,annualised_spend_aud_m,year_on_year_spend_change_pct,category_spend_share_pct
VEN-00881,1.419675974222666,-13.852095015986908,61.94650263204343
VEN-00882,5.20675140788204,-3.871476449412477,42.91407237523509
VEN-00883,2.043759770461607,-7.381414613017222,9.138921166877562
VEN-00884,7.927934728783388,13.798488847322329,13.833598380198636
VEN-00885,13.224075031431566,28.92361790150219,31.644627890534338
VEN-00886,9.107200950205064,-11.650503971262228,56.81909222445508
VEN-00887,12.192985873123336,46.79700511042847,48.64997105977615
VEN-00888,6.681515763828721,17.333006475825094,38.43077477562579
VEN-00889,1.4859358552705462,31.983563549711715,6.208006880612483
VEN-00890,9.52447085819869,-3.867765340315183,22.156703429292648
VEN-00891,5.855378427508449,22.75442457677872,14.898359123729689
VEN-00892,1.3778155300753177,20.244781755323228,51.3166944338554
VEN-00893,1.5840676633136272,47.62480309596141,33.48434850066248
VEN-00894,2.4571648154848647,25.62270929455756,13.252695841213663
VEN-00895,9.231555091905564,31.05013006905857,76.19736867627414
VEN-00896,3.0913939439658207,-6.283298648448866,33.97255322679181
VEN-00897,2.701442912305954,40.289923412573714,40.33838007715044
VEN-00898,2.2817293302699544,-26.4561623052941,29.487684035424834
VEN-00899,1.8428579456119936,-7.4720772865488065,29.32045689236765
VEN-00900,0.7555483956883887,15.59513235095988,27.537395016002243
VEN-00901,6.519171504883786,-23.123069988383424,67.58123583143171
VEN-00902,0.887673137582582,-16.925839788517674,16.880046390242313
VEN-00903,2.928199828316276,-16.912344900071965,9.58359654712452
VEN-00904,1.7337076835715897,18.223936752703523,21.02126628665106
VEN-00905,6.315280325807466,3.708247674530519,24.265232844798813
VEN-00906,1.8659950737283677,34.02076662200777,30.125493159253413
VEN-00907,0.8986453802546944,58.77593889179052,38.33469998013207
VEN-00908,8.070696469037747,15.301807317011816,3.051562159496892
VEN-00909,1.0957180789912857,-5.809906878002737,19.689118562284925
VEN-00910,3.222470449289606,17.944993404343386,5.855090528731198
VEN-00911,11.036199149508011,-16.18403690799497,40.21358477991239
VEN-00912,1.2175611061165057,6.281064582474893,10.040920251674653
VEN-00913,2.425732860823305,74.48079795610039,56.53309691649701
VEN-00914,1.6916439875881448,2.5164014758803965,21.55490902259349
VEN-00915,3.1411674048786367,16.171571506645858,25.416536149746744
VEN-00916,2.521080514726458,3.638798064073685,29.56920593636844
VEN-00917,7.481545749550242,-3.0587218340245084,12.164668161794372
VEN-00918,1.373289126483714,20.98435566102104,20.147128728564837
VEN-00919,11.040866471787757,-26.31454795530976,34.53311495724931
VEN-00920,15.881138470286496,3.5129484858538254,24.84134662078822
VEN-00921,3.604558101806098,-28.651088651568703,51.76362347340066
VEN-00922,1.1397862489234247,49.70079675232992,20.31632462924274
VEN-00923,2.598099484757233,34.65459609743396,15.648799955022657
VEN-00924,2.369391254371057,-12.74063375178972,25.385142592914097
VEN-00925,19.09837752340936,-42.10745673757019,45.03952271461769
VEN-00926,2.426653112348524,21.239956814128963,49.55270634655701
VEN-00927,12.4419915910661,6.819640437907869,15.69304016105667
VEN-00928,3.07282359220956,68.58179246056419,60.40870805249917
VEN-00929,2.85883627738069,45.84684128165476,10.940223670568724
VEN-00930,1.840731147645912,25.149022509035053,16.512177522271358
VEN-00931,2.039691255588252,-6.262439776020333,44.44937379343054
VEN-00932,7.233237520496081,0.9369485172028896,26.049891340541397
VEN-00933,1.216937368873651,16.156939686384412,69.53136754125397
VEN-00934,7.812393031234056,17.58588918162019,40.25934782897572
VEN-00935,13.26276820722248,-11.107009945200918,21.64319694165721
VEN-00936,1.4176392693936468,-28.829636078045105,14.751386900365809
VEN-00937,10.265298188929936,60.062128814916576,37.88047559050872
VEN-00938,8.61118248515373,8.9141833476007,16.334996163135752
VEN-00939,7.071920772062865,19.45311629571788,30.595141439272112
VEN-00940,1.350306019395338,-15.150748465529656,7.049191238235821
VEN-00941,2.38369462399089,44.88732686173249,13.489734878483269
VEN-00942,2.380125760747118,36.08215097982164,26.245027297067686
VEN-00943,27.105734868075064,9.632852189507618,41.38937641982545
VEN-00944,2.688358623107518,13.673046209886628,36.087385817269016
VEN-00945,2.2219424837421204,15.694558834278752,36.118169988358446
VEN-00946,0.7689502963441968,10.650969389798282,24.59470856669484
VEN-00947,0.933288418063457,23.063450098433545,48.18322253861263
VEN-00948,1.280738640212037,18.16782266941257,19.64961361788306
VEN-00949,4.0449586161545295,3.2506278634159878,91.28411274673238
VEN-00950,0.5675277837803795,-23.55162145563908,40.7005136504939
VEN-00951,1.306737438576577,7.315847871815575,39.35934854672776
VEN-00952,0.3509589474779086,28.257006459512414,52.01646702170562
VEN-00953,12.706258733239912,26.148271880071945,18.05306207703072
VEN-00954,3.0558224309981594,43.43518277378325,40.05080953044396
VEN-00955,3.8245962231712536,46.29231615941253,46.9080011150152
VEN-00956,0.8195619390656698,26.94385865923664,19.30858656476822
VEN-00957,9.751513337614336,13.060944955132465,29.287577186728797
VEN-00958,14.201779838551134,17.274595912112858,12.892993876888504
VEN-00959,2.925937327861136,-7.508064943751936,40.08570448479824
VEN-00960,1.6047494382323315,29.58047700353498,19.111140708178954
VEN-00961,4.990168737526842,43.7392136851568,45.45267405099443
VEN-00962,6.099927542978299,36.12394769885356,39.24166612018395
VEN-00963,7.08066800709658,23.021731207079405,52.40230539480134
VEN-00964,5.64223281705468,1.502343667804717,42.84999660815908
VEN-00965,7.849043397342137,-1.6112446967402985,39.68397854193893
VEN-00966,1.2688364685660576,3.68580936241856,43.554546913424296
VEN-00967,7.41198400870313,-11.71451468847063,44.783835445112025
VEN-00968,1.6500715206618268,15.41620792107144,32.094149365425366
VEN-00969,0.1718862383108139,-65.0,38.524155903338695
VEN-00970,1.6334881588806631,-6.547299604490057,17.57338923490127
VEN-00971,1.4780244042392263,9.839922017103811,67.45551374555018
VEN-00972,3.543591408842452,75.54473573374067,21.80820603487213
VEN-00973,6.833179717575336,8.119512039646022,3.4056153072427384
VEN-00974,3.3605121839051906,9.11445200414652,35.33765506645287
VEN-00975,24.76674057818336,-14.50530711057264,19.25428336772957
VEN-00976,1.525714959258881,54.42747462890178,35.679189731141484
VEN-00977,0.3052928544559522,-13.961528439000643,33.471390421375844
VEN-00978,3.6906162956352775,62.885560193605386,33.018653765560984
VEN-00979,1.4928136481205732,-11.978442051887146,21.978975985129807
VEN-00980,0.8234492076224518,33.42403061646483,8.452974174074706
VEN-00981,1.9595471318993944,6.4691666979798,76.22853635439506
VEN-00982,1.148258917665009,-7.184191524416741,4.555045382585802
VEN-00983,1.2798368589672002,35.25892454127849,25.51413971941997
VEN-00984,14.508783045456218,43.86949701154155,16.485644812938194
VEN-00985,3.1166444495725005,2.9907063951971398,63.391928903984805
VEN-00986,2.030135690056897,7.346995794723933,21.07861398435912
VEN-00987,15.758436308212312,-3.1404181266548203,19.352675658708467
VEN-00988,1.9639853878917968,14.04950727444047,9.213452313213825
VEN-00989,0.7024778358432153,-21.555881889170998,28.140040532859597
VEN-00990,0.6318503868256614,-64.72137831543093,26.905058935012704
VEN-00991,2.489306970652566,-42.49616042050843,39.0065522587315
VEN-00992,0.4464282789511493,2.0313310257455104,24.44258391986342
VEN-00993,0.7484861428620514,-20.886819498616436,25.54057610267096
VEN-00994,1.787142390557986,4.825081484589763,30.49866608678895
VEN-00995,9.44166455950084,-5.8369693760329024,34.12231538393737
VEN-00996,11.257044309752985,-11.071964410141536,23.009566230982102
VEN-00997,5.615956271319835,-9.518798283401235,61.38376386075194
VEN-00998,2.706717505242953,34.114494799058846,22.74642170562911
VEN-00999,1.4514369106089118,14.352555837831575,21.07406025431519
VEN-01000,4.166991742555627,50.25363793401673,23.683888499709127
VEN-01001,19.301105974785077,10.788029107072344,33.21534917089119
VEN-01002,3.175797184900929,-43.56866440763307,30.40353860898884
VEN-01003,1.6352565507813248,-20.18264177876816,26.70953422624144
VEN-01004,2.2854621039682352,11.1084354733869,5.782441156405068
VEN-01005,2.027165328486654,14.533411893848085,49.6812445395652
VEN-01006,4.971071044380096,-7.821723335603261,64.80897134011438
VEN-01007,1.1734628090611243,-13.484960490582932,28.13497791375935
VEN-01008,4.249497566599264,-8.415301066315344,5.385173055552842
VEN-01009,5.078305821222962,4.099625067255351,44.36255476149108
VEN-01010,3.9687507424060375,6.676646119199345,33.83327277154552
VEN-01011,0.8229437187721088,-21.642660861494686,12.281705565487812
VEN-01012,2.3061501696353046,14.648852416236588,9.582176225051914
VEN-01013,1.5227591176296584,14.399748392699204,15.416457594089172
VEN-01014,2.506183699711628,5.031384692357393,38.29381150780948
VEN-01015,1.3056857517380525,-10.656775107874584,40.6690430080816
VEN-01016,10.672562248901524,26.13245700713431,62.63563308265117
VEN-01017,3.338683584861421,43.73777061383372,10.146906238531251
VEN-01018,0.458428199901894,-4.102440125252963,14.867932303066558
VEN-01019,0.6295886689362288,-8.969368430739255,36.485779036371234
VEN-01020,10.229062162803793,20.57978568757298,7.043889640123395
VEN-01021,2.2298185800611035,-23.605781841954485,11.019000889271002
VEN-01022,1.7704041229052765,-26.46722845528207,19.64683340961799
VEN-01023,9.406443088913448,-9.51873937560038,36.8407850731554
VEN-01024,2.300971167915321,16.356060981540715,66.37615602506894
VEN-01025,0.7300508326309416,-15.77193932398652,23.919089501133723
VEN-01026,0.7863096638340925,7.4936750696776,8.069470615240819
VEN-01027,5.420910217699718,-46.25203808232171,22.449165955036797
VEN-01028,25.340593320067583,24.65339325649926,72.28704410412429
VEN-01029,6.845025979610096,46.89231761481604,36.2343809145537
VEN-01030,1.7858993503914955,-16.566491504842567,47.32551947229949
VEN-01031,2.1182917040014897,19.990781185245183,25.089182089626448
VEN-01032,2.8671646108149607,2.3824721490604803,33.50106040358048
VEN-01033,0.2946505106762717,10.866541211164057,31.503813095129768
VEN-01034,2.789370273314805,1.3608985192581091,49.160356928262914
VEN-01035,5.168073373657715,-0.1946182923704746,23.495814112525487
VEN-01036,19.110386869355445,-14.494642015346148,45.55129450934447
VEN-01037,9.023282913037196,-21.50754927485776,35.81891350624578
VEN-01038,22.71252231868841,37.68348200752592,21.25152822577285
VEN-01039,17.264286532734847,-37.33458268336463,47.53933384962615
VEN-01040,12.60587212978207,7.4955082451812896,25.922790761889924
VEN-01041,2.797766887454105,6.268775667624514,15.344992977476416
VEN-01042,3.972286206904224,6.733011929386393,22.25498335550957
VEN-01043,0.4329260457889484,25.95140405795984,33.26043789908456
VEN-01044,3.137366287972937,-2.0099379510658637,49.6238019892111
VEN-01045,5.06713931182338,25.631034139952764,5.005852099895987
VEN-01046,1.990334204470632,61.61869389601524,26.970652422934467
VEN-01047,0.498675564008391,3.890283888758725,28.96165965154242
VEN-01048,15.503761289326713,-46.86342487964993,26.83797899763786
VEN-01049,4.24897104922936,4.151246544917671,38.33247004581001
VEN-01050,18.041438775965897,1.499671760241676,20.059896614767464
VEN-01051,6.1496230128149,18.85445511337436,19.6579258760347
VEN-01052,12.247080199562616,-45.83986493907399,16.015336613606618
VEN-01053,9.770791696302677,16.761426461364323,48.741231138856335
VEN-01054,1.287414252894114,-3.378485205656702,5.297858165600547
VEN-01055,1.552912645325274,29.67387098529256,27.74474415365129
VEN-01056,1.6968679379469491,-5.998288878596146,28.86618168302682
VEN-01057,0.9389490784118762,31.43559889352523,21.02975897730188
VEN-01058,18.94673342663908,-32.7896610012406,55.44454149634578
VEN-01059,2.847657358605572,8.480144107439354,39.43532504507024
VEN-01060,4.506221337732916,-18.23942844669962,55.70326374542746
VEN-01061,0.6286801909079098,-5.179040112317315,46.68334877760333
VEN-01062,6.688853786118078,81.4423381537993,7.739973284516259
VEN-01063,1.732562251485307,-17.638378210712222,27.577577696773847
VEN-01064,10.88154851492358,-2.060075607955792,35.097307823775026
VEN-01065,1.2789607547952555,-22.88102056208008,33.54031522415222
VEN-01066,11.764384704353525,-0.2888766585159796,39.73211785107055
VEN-01067,7.651838662018171,3.951057008629573,21.77903064149295
VEN-01068,1.6286332750426702,-11.833453259224878,74.79117775275718
VEN-01069,12.930965123876891,50.56187353376664,39.53432712538162
VEN-01070,9.61843362162674,39.1895650676378,32.940190545049774
VEN-01071,4.658041754613918,-17.56382682350345,52.63190632954695
VEN-01072,0.9112125107367652,30.05111217387478,9.398922910978415
VEN-01073,6.554314806088019,-4.962405948991963,31.64065593186876
VEN-01074,2.923001662830432,-25.191403365486124,39.29790387672064
VEN-01075,2.8699177385888874,-11.382071151495644,9.710538625023318
VEN-01076,2.9482524701670414,-25.91106882310961,67.16423889694893
VEN-01077,2.629692335241175,33.41207687862457,32.2053581772661
VEN-01078,1.0489757091894496,-15.66262824329698,50.42201245804537
VEN-01079,0.5132990788150724,42.779592276113775,7.884023815896804
VEN-01080,0.4090669369899294,11.803557669946214,24.938801121122683
VEN-01081,3.7783095350564913,-2.896534751764591,24.413148224633076
VEN-01082,0.1889649182822455,-5.556628528506062,36.17831921449248
VEN-01083,6.042664861928163,55.321346171069806,53.53790652000132
VEN-01084,4.743534662845675,8.27827796493651,50.27686912629656
VEN-01085,1.9483851970926789,-5.61710452498059,9.358387758834525
VEN-01086,8.407968932140292,31.042928959883195,5.790771455723563
VEN-01087,2.041981770331668,23.809796950438503,21.293356733382897
VEN-01088,4.307783318616373,-18.678499396971503,39.92233707361516
VEN-01089,0.3153761737378137,8.141650390533924,54.74626318399554
VEN-01090,0.2308460404535265,-40.83469005948676,26.176941832157556
VEN-01091,2.098325393486821,7.096813124487292,13.640671173005684
VEN-01092,4.328155824099881,16.483519411917257,11.949201139345655
VEN-01093,7.7313780137043056,20.092355704015084,21.54743955006624
VEN-01094,2.2367240977588865,-18.985705299410057,23.83770289078569
VEN-01095,3.5652143475071663,-11.94086155729516,11.36215994819488
VEN-01096,6.455053045237194,14.679648022747909,70.05603309189084
VEN-01097,2.361895299826631,41.76303363745333,24.125385167718434
VEN-01098,5.186110562115302,10.485743497180536,29.18578864271125
VEN-01099,0.7852986120929005,-7.0688951626710015,57.10823347538929
VEN-01100,0.4395190208473504,34.196042825266204,39.76629403381202
VEN-01101,1.5109663860690792,11.485449323875272,52.25969733077179
VEN-01102,6.373989467211252,12.82582964068894,28.16585110553279
VEN-01103,1.2434012670548011,29.53828014080891,17.149961249014005
VEN-01104,5.561613559751002,5.399819912490048,29.570074331888147
VEN-01105,0.8783825884407709,-17.2024934381594,33.8018751189975
VEN-01106,1.4322326207029583,3.8262022542514815,55.29755894834557
VEN-01107,3.5475040304115573,38.02770730096246,26.88909592139369
VEN-01108,1.3045233849514049,59.10218482959618,12.693713381894442
VEN-01109,1.571840698000661,-24.90590293910768,6.1524092959394086
VEN-01110,0.1542385887517895,52.20575409992063,51.88127015394215
VEN-01111,6.842621046175275,-1.9064124353263685,12.510014868264152
VEN-01112,2.385815753512188,8.55236093444673,24.536178211592365
VEN-01113,0.960923768497981,53.89647511282431,24.439161680927647
VEN-01114,20.406745570565544,-3.0620022982673305,27.617119571284626
VEN-01115,1.141054690253302,0.5912828121846507,34.06700819494118
VEN-01116,1.5417335565202022,-9.355285733333137,25.264213453741075
VEN-01117,0.9436839153211612,9.0225679269532,24.05085715022116
VEN-01118,9.153605441038527,16.417558211551228,25.431675231983363
VEN-01119,13.159841717752176,-10.5510299845702,15.217685638399084
VEN-01120,11.790364137549942,47.15973379213234,34.00546639872032
VEN-01121,11.66737875081281,-12.177845299214384,35.544334993874294
VEN-01122,1.4091108957890282,21.45671355796625,32.94590055272084
VEN-01123,17.110145326105474,8.716724368878412,26.591732889225767
VEN-01124,2.192043955370472,41.58050526300135,71.54510249735651
VEN-01125,0.4981266927220242,-13.706140339716177,27.32087284611941
VEN-01126,1.7004077431221238,23.458387662176005,57.11335349266098
VEN-01127,3.890540482642227,73.3691645033959,19.67690892411776
VEN-01128,1.337352926448538,-30.923588231354746,35.302331660374065
VEN-01129,3.1950003403577165,-16.31582578808794,54.45701189198557
VEN-01130,4.90496944581002,64.26726189521959,48.94825902407558
VEN-01131,4.270259923179562,4.377528461240423,36.77376379424852
VEN-01132,5.588138142161633,11.067013368671402,40.62017743112618
VEN-01133,2.229877645073259,-0.9711610245361372,36.8862304138144
VEN-01134,1.221388720145709,52.662962486872594,64.9579522584339
VEN-01135,0.5394587045103769,-35.567162681013016,41.434460212383264
VEN-01136,2.467474806308635,41.39990752490576,33.45361223247011
VEN-01137,1.505381917055438,-31.89270362977349,12.278578201096932
VEN-01138,2.3862906953102003,-34.30761991629872,26.604255317985675
VEN-01139,0.2786920622753781,-21.34826214091526,43.83410088475376
VEN-01140,0.5115658664407582,4.548400054920196,11.827893563850363
VEN-01141,4.7634763979233385,-11.286604115942437,64.43904784455428
VEN-01142,0.4497651971482431,-12.887814300557888,19.73945015756805
VEN-01143,2.205515933523926,-17.044842752319017,36.966439969363805
VEN-01144,1.0899421671257388,-16.57786060058377,14.045707116744694
VEN-01145,1.0163718434188795,-17.18675067381315,40.41760572740876
VEN-01146,2.985711554384729,14.341258490359152,29.040774963945022
VEN-01147,2.80503576669204,-9.169441514942967,72.68082728983995
VEN-01148,4.957525804137712,-63.960368179488725,17.716271941367722
VEN-01149,0.8087982592067429,6.9930900288638265,29.11651697547237
VEN-01150,1.0274679937347058,28.234275163875083,41.08739716535938
VEN-01151,9.351657146997676,0.4719987867365924,3.2085527692343225
VEN-01152,2.123157936689384,-26.04132973198084,26.446261482421303
VEN-01153,4.0652625479043705,28.11589056966358,56.04149433198409
VEN-01154,1.573287816752255,-29.0586738775026,26.00315605913198
VEN-01155,4.485137594962447,-0.6717582061213392,12.175167610744571
VEN-01156,0.1759377237063467,7.409793214913214,65.32529095967573
VEN-01157,9.645990337292572,37.137256222491295,20.079906830508165
VEN-01158,1.647375728645481,23.59884287755216,11.562785501735554
VEN-01159,0.6881059616541711,14.43774051580439,15.95707587197182
VEN-01160,0.8447233591372033,33.12608067905164,31.495323232191712
VEN-01161,2.0340994310898046,-23.26607241324162,37.62521997773735
VEN-01162,2.407442660729384,50.65922138978831,53.2720162860286
VEN-01163,3.175016609641455,-65.0,38.77403261956173
VEN-01164,0.732041775145896,46.549770704373,56.64585688250092
VEN-01165,7.087185611866916,-14.71392642435817,30.920573289014275
VEN-01166,1.526989514969454,18.26483770198144,18.803695512363724
VEN-01167,1.445210186784552,47.10851256111415,12.367997636010646
VEN-01168,2.1193399904286068,23.145503467589847,13.78789212211844
VEN-01169,5.635662249341409,18.055303123269177,17.58409195467333
VEN-01170,2.6187817696374647,31.3908456570942,29.80743374350266
VEN-01171,1.496938406151773,-31.958370131428936,29.51976466438133
VEN-01172,1.903857331904916,-27.90855282217067,31.15867087839681
VEN-01173,10.392367041920377,15.326645962257668,53.63290791986069
VEN-01174,8.679020658206618,2.664589529839378,63.05653813482213
VEN-01175,4.065038233969497,-0.4458672610812808,54.69521681949402
VEN-01176,3.2010219907026043,41.4314019601924,40.13236453572435
VEN-01177,34.63855497797515,39.089987267871486,65.43691589581711
VEN-01178,4.526124275079551,-16.85984825865044,32.51402131759505
VEN-01179,3.3157093075580275,19.945342921900483,41.9373978769974
VEN-01180,2.176478516278369,-34.23667110628087,11.440507216760633
VEN-01181,4.024851158090641,-34.88610742967072,32.592471100485504
VEN-01182,0.0953902779314521,-16.10687893303699,41.62084008540658
VEN-01183,8.418966828821954,6.569777342476541,45.49680862630191
VEN-01184,0.6710269381313911,-9.63256483771277,32.604751227397834
VEN-01185,1.2338178757115243,20.182799886837294,12.871676131182214
VEN-01186,0.5826312632043806,7.586018064152647,15.16984220165141
VEN-01187,1.209181972779911,38.08040348540923,31.18586765623621
VEN-01188,1.8694458391072863,22.73223926408888,13.890546385623493
VEN-01189,7.230341757670526,-20.04031591336624,34.84300183801891
VEN-01190,11.223066551434544,32.31686335605551,16.606788724768755
VEN-01191,22.99358256648024,-15.272754274843706,28.398903154358624
VEN-01192,3.0418364923406296,19.10968334308321,4.570719757842851
VEN-01193,2.1362033186495677,-5.291789555364884,53.48968434554019
VEN-01194,6.407855465827259,43.75017159662282,61.78463785890297
VEN-01195,1.062305760101815,27.74200093161225,34.65811495542133
VEN-01196,0.9394740000366126,-10.700752176604354,38.23166658735887
VEN-01197,1.8149641094611144,-2.422377162703574,30.184051853668407
VEN-01198,2.6189524949888536,96.2714597056752,76.67126119822464
VEN-01199,0.2798389876639118,-26.04569903902997,14.26323255295498
VEN-01200,8.790261125100297,-11.437629787411913,30.272278825173448
VEN-01201,3.53984118427924,-10.117434609651728,24.29376869076266
VEN-01202,6.540524295446359,-23.291179246631053,60.2533248344439
VEN-01203,0.4830984750284502,-20.454047368263584,19.683220721640318
VEN-01204,1.3079028159081478,5.066037133475053,19.937834416365863
VEN-01205,1.2369459943042025,20.866390425919437,19.869144590460863
VEN-01206,2.1748998813199583,-35.01491533249842,30.00834146775029
VEN-01207,2.619755841150924,-5.538876952073236,7.498331359830823
VEN-01208,7.074841205601598,-13.707653630397882,40.256515537766425
VEN-01209,3.030220148600269,-23.603097759721177,20.646605456832702
VEN-01210,1.2026098790936832,34.88625334403878,48.43720814092444
VEN-01211,30.15905131039525,-12.65539202589741,45.18298303356544
VEN-01212,2.0296715445429574,-28.987107537750752,30.924479119474498
VEN-01213,1.0025001917547682,31.76403041053716,14.348497475429534
VEN-01214,0.3417530545229625,41.78349713389676,73.19264388873627
VEN-01215,3.002516423794756,14.41671150921244,49.74579499905437
VEN-01216,5.811531421022426,-17.40293074175655,25.23002044354081
VEN-01217,0.7757171184037329,0.5030908759712629,46.81983879522621
VEN-01218,5.405891871186227,-9.685979329410936,35.9649296770599
VEN-01219,2.980244032512477,6.66643517637996,35.722927393064246
VEN-01220,0.3864681013347181,27.329572797758004,26.772306615765608
VEN-01221,5.410029215431462,7.318851689160748,45.35163544579785
VEN-01222,2.0308304285731853,7.904757415586305,35.86891656982915
VEN-01223,0.7876349953557094,-5.85328003086277,52.37009238748735
VEN-01224,7.7880570165745695,25.951358310173852,48.343831057741525
VEN-01225,7.626673002293273,17.94372390663241,58.10435174547829
VEN-01226,0.7690724834194501,-41.63110893436026,28.86364636019877
VEN-01227,3.753915374021469,-40.10010173920591,11.365335862965392
VEN-01228,3.3994080628011365,-0.9544202189010776,21.218143181694717
VEN-01229,2.5225944691605218,34.208155720481585,26.351225381881115
VEN-01230,1.5415342691207243,39.49949224100611,40.02412396296155
VEN-01231,2.3088172233505797,28.599617024026923,32.48669035864408
VEN-01232,7.632028564493712,3.931973667332136,18.614251808065216
VEN-01233,4.263396005051202,47.55235274730838,40.72787738068295
VEN-01234,0.3260662732315559,-11.50737579796579,43.32716974246578
VEN-01235,0.2572245482584998,-1.207604763412732,22.334299141936835
VEN-01236,0.3524578742140453,-30.365208726686028,55.940433554916055
VEN-01237,0.6101599723750571,-1.3240889747965312,38.29532731615626
VEN-01238,1.1844891617580755,-15.266470743801136,19.80891843795028
VEN-01239,1.6520669866904354,49.5225122414498,33.28002829935641
VEN-01240,2.5291513574836824,44.20701574067564,26.42026809870629
VEN-01241,2.618961299580233,9.708551151207596,6.381627369293249
VEN-01242,2.5767613589568743,20.60753240157873,7.86616293552427
VEN-01243,9.563877714400196,-8.313529537829496,10.595288849777996
VEN-01244,0.4298296938005166,-60.489585274958245,34.38294408788238
VEN-01245,3.924944084900226,-12.5865420694473,34.47645241873305
VEN-01246,3.904029807734506,28.194994119955528,18.91579452073335
VEN-01247,0.6777662599180814,19.830237411274403,65.44353603129372
VEN-01248,4.889856735875165,-2.585918392847187,35.89050578375817
VEN-01249,4.0952542871039,27.96656809559717,31.07749006541666
VEN-01250,2.5919802848507407,-4.712331836074407,38.1194075959348
VEN-01251,0.190240985855998,-22.82352549753324,37.06968455140993
VEN-01252,7.847248435477157,27.968982287555296,31.665697730631532
VEN-01253,3.488094459964417,-8.51918440161553,28.83557038364669
VEN-01254,4.23734169156307,35.718525993426994,30.85997997468916
VEN-01255,0.0652326429133805,-45.93697933878991,7.285569920096978
VEN-01256,1.5148724300495506,-7.377674065877926,23.34397866644305
VEN-01257,0.5615478171147326,24.12376479425232,62.74246731624653
VEN-01258,11.276987350029016,21.334354318922717,40.29650644247938
VEN-01259,0.8061197409290134,2.0291662645127517,29.19256439460968
VEN-01260,13.834880226109146,15.75768544300468,35.40705640504756
VEN-01261,7.753422421154015,11.78429542013597,46.61831894849061
VEN-01262,3.467676284028087,-32.203988917002484,33.529314504415844
VEN-01263,9.477573937515093,-1.817772555220028,18.22446914287634
VEN-01264,0.9618862656120896,14.139556166058352,19.72542064923357
VEN-01265,1.1714099012397998,21.66789147985441,30.7784425747754
VEN-01266,7.49771358177304,6.241708797680692,15.077974563798785
VEN-01267,0.9667700035043452,-6.902939981225428,46.64797848942863
VEN-01268,0.6322956239148084,-28.031422687443147,7.29330509587481
VEN-01269,1.9089898424223253,28.32507810211363,41.23663145381821
VEN-01270,1.0300893647231857,25.35688884316968,17.347817621017594
VEN-01271,21.156010690452987,34.6553138758051,38.56820613173222
VEN-01272,6.37825588077588,-21.116010592157952,28.825161639396267
VEN-01273,1.4425560390476877,11.294327625128922,37.76773097609264
VEN-01274,0.9034780344963844,-10.69118918472406,29.91645845144665
VEN-01275,3.9453234512332864,9.254120654180428,17.518261903016608
VEN-01276,10.037206570296023,86.47987996081719,40.07004913546388
VEN-01277,3.743423297570098,32.39844536129857,41.88235088144473
VEN-01278,0.954916323661862,-12.402214518778376,18.69375114561871
VEN-01279,0.5596894253622245,1.1790313450510208,23.66292562695029
VEN-01280,1.793378073381202,-1.776203359199247,12.991054249652072
VEN-01281,3.847567801386423,11.34552102773015,44.26357823726973
VEN-01282,1.6200659282103318,-33.14657323342772,19.426066883502184
VEN-01283,8.235747343728832,16.739956698299217,69.52775167520952
VEN-01284,4.854422270716973,-49.17554235157698,26.182079897341925
VEN-01285,3.5292465910898443,-37.163034965804286,39.08682625308983
VEN-01286,4.750230287129005,62.04521431920006,37.27048359606899
VEN-01287,0.5897460601529312,-1.7405456585288928,35.461874358121
VEN-01288,1.5713684764138327,46.5086353300146,9.115691079537136
VEN-01289,0.8656523623333299,-13.874408493803006,25.078268036373352
VEN-01290,4.14882833166922,-48.74068483089427,17.29618781214476
VEN-01291,0.8802831176653815,-20.368368531777325,35.81653036304972
VEN-01292,2.97466385581825,80.57599177135054,35.02715007072708
VEN-01293,2.2683151897445457,-30.088408008304437,30.79606044108781
VEN-01294,5.259264927363518,55.96513293915618,19.23008232574372
VEN-01295,0.7288134192604767,17.320774710627443,55.67251489245769
VEN-01296,4.467984153967254,11.235548425678727,7.373241978974984
VEN-01297,0.8382620498635884,-12.212121141945037,55.82572722128538
VEN-01298,0.9410566654617992,-16.33274382715268,29.90323006020657
VEN-01299,2.3236616465721904,23.230552045861224,3.155199008479564
VEN-01300,10.11240527798248,43.62044411619296,25.255992519560564
VEN-01301,1.077063362167619,13.29985189524144,52.6775387862554
VEN-01302,0.3845862000407106,27.9683527200808,63.721504809825234
VEN-01303,0.960979803144698,-3.4909246051442797,35.829343400453524
VEN-01304,1.7794812302324463,66.67328665756358,37.08655340728378
VEN-01305,21.24136475714196,14.44184100799507,11.014787696125657
VEN-01306,4.166865030162403,62.89641970955416,59.73479438385192
VEN-01307,1.1869935773575215,-18.06046860772329,49.853031751477246
VEN-01308,2.3270527100113503,6.784711121317347,35.109438629623966
VEN-01309,15.303251966110896,36.93037594327616,35.83685465284966
VEN-01310,2.0867052698052224,11.834383126413186,16.581549592605178
VEN-01311,2.1144340612916754,21.97889565994327,21.98920424539051
VEN-01312,1.7402319523846608,-18.400027987665705,12.53413904248516
VEN-01313,5.845502444844251,-2.948324826606098,43.991464733131615
VEN-01314,1.5251027901365053,-15.633710831395287,21.30801127808219
VEN-01315,7.095886581067774,5.690765891326111,52.247622177593065
VEN-01316,8.749948521084981,2.913196736594969,47.349061536018766
VEN-01317,5.337934905132109,-6.284104857914567,36.018639940346034
