legal_entity_vendor_id,latest_revenue_change_pct,debt_to_ebitda,current_ratio,external_credit_score,supplier_days_payable_outstanding,invoice_dispute_count_12m
VEN-01028,22.476245375517088,1.2441905490931406,0.800229149583881,596.7640799082286,61.94489759034615,0
VEN-01029,0.7807569377174524,1.5637830708618154,0.997228435324234,801.2131759499698,83.37888988149496,1
VEN-01030,33.3576081161409,0.7414063319367225,1.1344287516282932,642.9735469695867,29.10879174625721,2
VEN-01031,17.45613872014106,0.7335355615821296,1.1688307767024764,712.066350777525,51.00794496756093,0
VEN-01032,7.643903744886121,2.5081956635640017,1.1038311330125348,571.6423323510431,41.89754712619285,2
VEN-01033,4.711422213479329,1.5712522849401456,0.8580277132797199,689.3281075101221,26.570859440997392,2
VEN-01034,-35.510355647531995,0.5871479829017117,1.5632182225492883,740.6490959295351,48.305801842997646,0
VEN-01035,26.28378180265445,1.4121319791075786,0.4505125829822441,618.4997153372307,50.36888713147064,0
VEN-01036,4.237353731590414,1.7793839704161154,0.9420613369175668,712.2329790954818,70.78238316698508,2
VEN-01037,28.931332214323632,1.068108773418189,1.0328516162867425,677.7725145864493,52.0301141725072,0
VEN-01038,15.142694270753632,0.544755810573433,1.078869786064337,778.264181491027,59.30148515336772,0
VEN-01039,7.868737550141233,1.4280501035646027,0.7090151694184741,689.2159183986671,44.30030285841101,1
VEN-01040,-12.383582422572768,1.54042245362986,1.4418432337087874,729.3164702751561,62.58413148425325,1
VEN-01041,32.468983296274686,0.4823493818536146,0.96072227525484,578.0659755227391,29.841972910517818,0
VEN-01042,11.136431803034636,1.9227742239502004,0.6201961610373702,840.4168999448782,57.03642445118563,1
VEN-01043,-10.537217396043845,1.4660901755821245,1.034906297685099,644.0173902741623,5.0,1
VEN-01044,12.01181711559245,3.0141919846276126,1.0363801767890046,559.391757300841,51.53881013488929,0
VEN-01045,-14.931601437201,3.521615667457414,1.2174802289947029,761.1313057469782,88.27412089556064,2
VEN-01046,-8.396240562387057,3.513090316295706,1.4749566926281,822.9575545866285,23.79723685048825,1
VEN-01047,-12.81118668069723,1.2724168141224328,1.1178919538666725,701.8814092552584,52.21021992578365,0
VEN-01048,14.014336909311146,1.690720904750142,1.415476531243069,545.8198171305494,28.520453203493343,0
VEN-01049,8.080870615476211,6.96557081293237,0.8630198735663256,866.044164396585,54.80213089472806,1
VEN-01050,-16.84331664418472,0.7651274294310243,1.291937195493376,633.4896533263477,48.031866297358576,1
VEN-01051,-3.921742864542397,0.8984438377211205,1.7990607808640438,645.0939761182408,26.493978465834648,3
VEN-01052,-14.04225684381342,2.372137288861994,1.4231470836712168,663.8985543823887,48.80075197115056,1
VEN-01053,-0.0022026184922436,1.3436211206590427,0.9200540625404806,603.9121255277166,51.29058350845289,1
VEN-01054,48.81451092446716,1.0325628288954332,0.8055074629348774,550.5830879152861,55.45257336432808,2
VEN-01055,8.290365883498787,2.200950732384032,0.8198405783305909,537.1165281613663,74.4957556859174,0
VEN-01056,27.47528698514496,1.458350619521797,2.355748169043551,644.6026806371349,58.58738462236389,4
VEN-01057,9.642507241385914,2.939755436318883,1.4796237911761565,656.7224714441019,61.29238437868537,1
VEN-01058,21.91788052467903,0.8164070195815395,0.9126054127198872,570.1322156135626,88.6991644884636,0
VEN-01059,8.078867300119839,1.603202146770554,1.0007881454740062,736.1437950503924,65.84303867401502,0
VEN-01060,16.359314413306016,1.721894020583181,1.6038099455847037,722.6404871309409,72.35147609568466,1
VEN-01061,21.016499651480807,1.2974286289728822,1.2042398007583404,715.3380401804561,75.7433099186965,0
VEN-01062,18.43103449333149,1.7860523610687888,1.0151103723669372,769.3018465177263,93.10499454448713,0
VEN-01063,5.389651129551589,1.3464624116692647,0.5917512238388384,795.3301819490404,53.43681171411364,2
VEN-01064,17.05028227980412,3.8843699742356983,1.5996851274965804,622.4274030452293,39.13473560583285,0
VEN-01065,10.65031297039692,1.7171943459484005,1.9086439217353195,625.6621371542441,77.83474556017786,1
VEN-01066,-0.6029665326301954,3.274934549507309,0.5539317765576387,500.2709568177791,57.39436356343109,0
VEN-01067,10.31340320718036,1.796324882787366,0.951183715463831,580.1671978086729,83.49906971521156,2
VEN-01068,3.586234192457024,4.0392120493166646,1.2121612012658611,693.2002843317334,59.98769060349166,2
VEN-01069,-6.199317490260942,2.277236836698268,0.6077728058412118,687.8454252762988,63.21721328440298,1
VEN-01070,-7.9100417617247025,1.506601238912581,2.546285165900394,857.0396089105112,42.24431335645863,1
VEN-01071,2.576534423823941,2.4101540285791576,0.8422077955084284,725.0354008149415,63.14148351939078,3
VEN-01072,-18.0214623351572,2.078597374726963,1.5451479245196489,718.0960641634201,35.96088851611921,3
VEN-01073,-5.695532075436368,1.0281382164753274,0.743167408824471,749.5553883228432,82.50943083187082,0
VEN-01074,30.44892358140017,1.71063464372614,0.4951586048393454,457.6665579260573,76.21244513035752,0
VEN-01075,-28.65962768198502,0.4241632103511387,0.8392207533931585,715.0869484542526,56.37012072936571,2
VEN-01076,-5.753450963174272,2.148745354860389,1.0560915415336618,660.8431909623689,34.50677259129873,1
VEN-01077,2.8372430049076365,1.8202685105578011,1.578689413199567,772.0879236446899,78.22475547802686,1
VEN-01078,16.222382772370004,1.420717122759945,0.4477570892739307,656.5517068131461,10.681369790170386,0
VEN-01079,-6.481348762857035,2.331804650931524,1.60554983095751,585.8036921289548,28.33291923259585,2
VEN-01080,2.2002490251296845,5.006011890750346,1.2168522881095398,684.705923042128,56.00351953377778,3
VEN-01081,10.135743067686365,2.967289509973959,2.155358252389929,779.8017561053465,37.10595238164924,1
VEN-01082,-12.347777877612868,1.7647566637072678,1.3579714659715176,617.9183893440611,62.42655633172035,1
VEN-01083,8.018081808753262,1.4895187073088632,1.1619983174944484,688.2845831223476,62.43862372149673,1
VEN-01084,17.307371593748556,1.530435416115436,0.5500335812427086,773.6106297307344,49.21428896257683,0
VEN-01085,-16.475244954120885,0.9482619651607164,0.8944290187588166,759.4629802694567,41.9296746642233,1
VEN-01086,-10.655407510026894,3.2397264380023296,1.436103474350956,666.0825608388618,5.0,0
VEN-01087,-10.861433659343838,3.034254465401529,0.9235632668840352,553.6423379971156,66.03716518943745,0
VEN-01088,-29.86275536086432,4.160929071553942,1.7264433696358863,577.2848934384372,48.47494380914152,1
VEN-01089,1.97312948155368,4.846531230039355,1.1287017740530794,715.6207416365054,82.62882502120289,2
VEN-01090,-33.38696483304368,2.84879679778226,0.722568182795183,699.876032847927,81.61419008115064,1
VEN-01091,22.506517969174254,1.1503429685799562,0.7991435916172883,621.2029874719447,74.40353729499492,1
VEN-01092,-63.99969563595943,2.309969970706939,1.186291515541906,712.1074176792008,24.935280256985763,1
VEN-01093,-41.51995111550435,1.4505931091887652,2.3167100164070296,636.0505877876857,38.57987340783812,1
VEN-01094,5.22502686975811,3.1459491668393373,0.994400494267233,663.6114301185514,29.124578922541257,0
VEN-01095,5.876360298330139,5.1604066543092655,0.985913360740242,825.342811494471,56.38441222500264,1
VEN-01096,6.048608836886889,2.4112343849687865,1.2520663788448323,831.8585176565764,34.19919412049155,0
VEN-01097,-26.225357907220072,1.632534259756517,1.1766873858358735,675.6570607125425,64.80573585254854,0
VEN-01098,23.0642148376243,1.6883330332912236,0.6867848588454664,678.7172126641887,54.76685400100815,1
VEN-01099,14.72235325523558,5.879088215148073,1.0133379516572167,648.1282066264473,62.867046573002,0
VEN-01100,33.64704541784983,1.908356195872971,0.6131513326277499,788.4837424463291,27.447403721959404,0
VEN-01101,-0.0163064950273001,1.387306554338193,2.66440526523273,609.7305943540026,49.11720013287046,1
VEN-01102,38.442364110801066,1.651005725260135,1.3525749249695076,476.4468913619455,77.25282181788367,0
VEN-01103,-50.20927586662596,3.5055047788071008,1.195493588968912,705.2191879457203,79.29351423067206,1
VEN-01104,-16.44764753850053,1.5773728770944002,1.4631646649039205,829.6070442367561,27.749885246707287,0
VEN-01105,-1.9384439100736115,1.444022844711816,1.4415195110132215,891.211534648934,64.25671968194604,1
VEN-01106,-24.497041076631497,0.6941130209603202,0.9170793404223752,610.8202559980421,29.74539371353346,0
VEN-01107,30.01890322232106,1.1769881613034558,1.0335573434245977,798.537074690148,45.780179818107584,0
VEN-01108,20.849937982732087,0.4876092150281255,1.776478779130539,638.7394587268043,36.78687227234455,0
VEN-01109,64.53684374829456,3.718755259661317,1.29553310672545,813.8630584543752,37.6221215594674,0
VEN-01110,15.953563350496797,1.931517032990837,0.6970389108636775,606.9383991584839,54.644696799776334,0
VEN-01111,-5.434215174637783,1.0808023893583796,1.0545018420965828,794.4418155472816,5.0,1
VEN-01112,-0.0733153165072009,2.637908878458638,1.5361408304593804,723.325545000208,42.4253375634706,1
VEN-01113,-3.6535949004205808,4.743139092339005,1.386334706026079,814.8437683649031,54.65511419060464,0
VEN-01114,28.02699738282395,1.1539359250897734,1.8633839348059176,682.1270502780087,25.30436663155717,1
VEN-01115,10.072198831708468,0.8575564766741139,0.8218942482581606,763.720022414686,57.882213562898734,1
VEN-01116,37.1009701675732,1.6709072543098409,1.4809499483124855,586.5694852192781,44.384640593361766,0
VEN-01117,1.4963993503565425,2.155568950344774,2.647452632150289,581.0215170858595,30.532412269298472,1
VEN-01118,26.27455739787237,1.1145136581520825,1.116943868579609,725.2690517184981,62.34571699793982,0
VEN-01119,-12.167017650895726,1.6055721616820573,1.5956224010246032,643.9050402266078,102.05754252883446,1
VEN-01120,4.1068058426914025,2.7484666392344703,0.5833556213006483,642.3956910294681,24.22799371379331,1
VEN-01121,5.802129697038266,0.7529397970114006,2.01803376610342,649.4524435009969,43.58681843710666,0
VEN-01122,21.766567279654847,2.5172683483063536,1.14413968987574,648.5131238284721,31.6564646319968,0
VEN-01123,28.853606372496458,3.2552059981546786,0.9424092115262276,646.772323166718,54.78567203423496,2
VEN-01124,-25.19033091805189,3.430154262793095,2.0026221983067374,750.9445095361729,69.78175333506896,0
VEN-01125,6.316409724281657,1.424084160254062,2.238567250690623,484.6632959582399,58.573089617507954,0
VEN-01126,35.30512046575325,3.3208151179009984,0.9855346447757306,661.0837652161388,43.3002815143071,0
VEN-01127,-8.992762250990046,1.299368767928302,0.8884582076408235,684.1844378743588,69.63819820262665,1
VEN-01128,34.21529898006022,1.3719614463710743,1.4613368107857183,598.9056710199751,56.5679821501403,3
VEN-01129,42.4488045750742,1.5946343097109548,1.933242449482513,571.6742382282342,76.3652860786638,1
VEN-01130,-0.5497415928132616,1.9127857976529627,0.8551204158349539,665.6151428506729,19.03136416615851,1
VEN-01131,27.07317314220889,3.5872449749549453,0.8737112808038131,617.5098252948792,65.60653285420698,3
VEN-01132,31.243482749869305,2.9843366981720965,1.4591601173938156,625.175809805408,33.67707463493448,1
VEN-01133,-26.12800180507205,1.138514392683602,2.228306327306091,741.5293044206917,79.8500246613454,0
VEN-01134,-5.146417178711358,1.4317499530427948,0.6678136778498901,625.3183401674761,11.757298420900796,2
VEN-01135,-16.516259007542075,2.4341677487424724,1.9673655802447112,665.9644414791729,97.694820559449,1
VEN-01136,37.38485771498413,4.67812804730279,1.8283991203147412,580.95154375801,55.393543717369575,1
VEN-01137,5.001395232247875,2.630062724907905,3.423239662810466,863.7483326673039,43.00470052422369,1
VEN-01138,23.716831731521573,1.0222235948404454,1.316674955945773,583.1880341175505,79.7677028199788,1
VEN-01139,-12.102860242827369,1.1994814574602175,1.5500608929869355,551.4939251550378,52.00376237638166,0
VEN-01140,5.055733705147569,1.379401802458257,0.5909372961037888,664.611890074597,5.0,0
VEN-01141,6.041751629272318,3.24208594881218,1.2268865016085275,605.2381867611338,68.9764585163067,1
VEN-01142,19.27878532217993,1.6699837544899896,1.2657818900871871,724.106760673787,21.71961566883404,1
VEN-01143,12.278391008142062,2.593641049391328,1.4184042202681244,600.2584776731915,70.36095411599025,1
VEN-01144,13.930155095945247,1.2652330611139289,0.9557530246555782,758.2353616230787,72.03690898682221,0
VEN-01145,19.91586619497829,2.023381522161245,1.0651342884251285,723.1925745453028,63.662263091474685,2
VEN-01146,-30.77942087353066,5.034843100273727,0.4928627442290534,586.5042206510228,59.67450169109757,0
VEN-01147,1.7016524487364233,2.89046390402697,1.5554488092548349,638.7063301882081,59.65008804723745,0
VEN-01148,23.14904483845998,1.2674278523700648,0.4810621454422002,552.8263606772933,63.40403697061699,1
VEN-01149,20.14328488057666,2.3957131169494383,1.4236469559181055,717.3977013749503,52.27213759758263,1
VEN-01150,-14.223047377398355,3.247236922679757,2.174680397479446,640.743885783623,40.84802291323824,0
VEN-01151,31.02344659564902,7.084949055093094,0.85007008528074,635.9860498246952,47.87486065712011,2
VEN-01152,4.363615497015084,0.9890663416815704,0.7488049588250214,714.0849025304786,85.66518716381458,0
VEN-01153,13.255831505154744,1.77627105456959,1.8648964200565192,682.5814992424247,41.470071104796666,1
VEN-01154,11.967505574547438,1.871848609193396,0.9096152149349364,655.6761918325523,22.04032653231563,0
VEN-01155,-6.393405698889051,3.192926266708745,0.7157782657535674,717.1873267144961,72.66707634094176,1
VEN-01156,37.52741395406609,1.946008309628568,1.700474820300694,638.2295441007437,121.17608645348771,0
VEN-01157,-9.386096666703528,2.924335261434667,1.4520995497630946,658.8377566069636,5.0,0
VEN-01158,19.06049117427343,2.9134440309134435,0.9774555989817508,672.5730284571405,64.16647509574673,1
VEN-01159,22.14230941060158,1.8925789178475163,0.958194551033152,694.109006024893,84.01382694510016,0
VEN-01160,2.609740878457134,4.856990628678996,0.8877396864732042,664.5326453234848,52.96691958639008,2
VEN-01161,1.2980598609432947,0.8902301990155072,1.720245274741111,742.5972139228002,60.298415084811495,0
VEN-01162,13.39641310289936,2.428761203770226,0.6421188074353913,588.1765554330339,23.87521890454484,0
VEN-01163,17.171926348158514,2.736975445260655,0.5820537815750124,587.9827568671722,60.16570628961763,0
VEN-01164,-4.763861523150784,1.7182218015988204,1.3261653674683889,543.4216049267756,73.88923732353896,2
VEN-01165,-9.451482509494262,1.6119196277718757,1.0368941284956388,727.8115577121846,65.18304861559776,0
VEN-01166,-1.5264157331355177,2.6314132219702024,1.333602812913934,653.4355747589078,65.65873055061812,0
VEN-01167,-6.829240705048123,1.974439867844137,0.8935053922096082,674.8656573017896,51.22130208916256,1
VEN-01168,-9.222146942892197,0.5947797780101829,1.4975560778677266,517.9005730223334,83.10488802655202,2
VEN-01169,12.553710389590028,3.242798531393903,1.297381447089732,723.4314258239558,58.13012206626109,1
VEN-01170,8.956165346805038,2.301942471258274,1.1707825304479027,677.470496190155,33.65502994143826,2
VEN-01171,4.512642360355475,1.71369286754243,1.5700024186100934,708.0726726849394,90.66410446054138,0
VEN-01172,-28.158789300297265,1.9578735113748764,1.4894014255779098,844.32956776747,62.77070270088606,0
VEN-01173,16.912570978735133,3.290411630364874,0.6474491087765749,622.2148077256849,66.82113754917074,0
VEN-01174,-14.126824952165231,0.7245973626398547,2.256862103169894,607.1298558810406,24.02605269543231,0
VEN-01175,-13.895220173379922,3.8813517071724872,2.3902518980231404,728.4500089813489,26.179167796804105,0
VEN-01176,4.154229867253245,2.950835042957117,1.0931234723942047,670.8956027447656,26.225923562504907,2
VEN-01177,10.977738676687508,3.6196614275270496,0.8177645772290066,591.7331498788612,63.79623304792535,2
VEN-01178,-17.501897626689853,1.4599010177241598,0.8965063811799205,726.1338201247714,27.58811523239025,2
VEN-01179,18.93126853329049,1.4075346854177913,2.0578208851775672,621.0583099149139,47.60552134594236,3
VEN-01180,-9.969885709922282,1.5527789738829207,0.8837049783984866,532.7115246784059,78.00364716449008,2
VEN-01181,-11.32002037186323,1.5408641955648792,0.5364524543477108,641.5222096663188,93.54271514578971,0
VEN-01182,2.2361236686737187,1.5389297613235344,1.1571018290376276,789.5725747028239,49.80545959257174,2
VEN-01183,0.5059536635258706,2.248933538631367,0.7552838655016298,751.6378111438909,59.58581523641127,1
VEN-01184,-14.04565034265881,2.3945625655674445,0.852512729864523,782.602667967172,10.598405064485114,0
VEN-01185,-0.1861254184377596,2.0092412118696603,0.9935603430417436,656.4537643097884,13.998478338355774,0
VEN-01186,35.983265140510234,2.6097002089117463,1.2187672243192282,637.9124225571819,68.23930261247776,0
VEN-01187,30.57560300142415,2.005507230711584,1.109195285235088,759.3474151074247,97.70192372450742,0
VEN-01188,45.75743464882116,1.5984579196402888,1.072220448111303,534.423226243263,41.79776585642136,0
VEN-01189,1.288053289202968,1.843068890480481,1.3433600811622084,760.011747771389,54.22078824435478,0
VEN-01190,-1.4061090279289594,0.927112530409001,1.7782211999847932,644.2183086307022,37.74975449253655,2
VEN-01191,27.95314209457118,1.8257376891782784,1.4110523904586236,415.5482595887234,24.178239741564663,0
VEN-01192,39.240086327033325,1.7457181732644136,2.0448470451179617,699.8958117625708,39.53681136601962,1
VEN-01193,-17.3557345776437,1.2036454596419206,1.273873977955056,686.8464044814024,60.61794673595785,2
VEN-01194,8.295559403822386,1.5523091122993038,1.0485166058020308,816.6232780596908,95.0580776780296,2
VEN-01195,4.936608606870406,1.8641573617321936,1.1574063173419866,668.1356379315265,57.25243560262495,1
VEN-01196,-8.40655628653838,0.6707230788167733,1.444347530021605,664.2623021308002,68.22829782280834,0
VEN-01197,-11.998574553575333,4.286668232974557,1.2453777234345136,900.0,23.02320557927117,0
VEN-01198,15.650101882504892,1.2451676243917014,1.5571884372740263,682.972522008121,71.7091335884702,1
VEN-01199,34.290388964582725,0.4729388269120035,0.9353651077163588,765.2073345482227,70.51456377353537,0
VEN-01200,6.514912763737288,3.283100254554764,0.3465080467323557,540.8526493524839,44.21239585307803,0
VEN-01201,-20.644918884966955,0.9106695092798344,1.0773609270423892,804.8458663465848,41.97266904443606,0
VEN-01202,32.21217024929831,0.610655572406813,0.6675816137423227,667.3179463917432,46.87666185544208,0
VEN-01203,18.567352284172927,1.4855438545335988,1.3464230107634838,586.5792407533451,20.996763515285807,0
VEN-01204,7.438619698614827,1.6961892028739731,1.0749153792797337,670.0714263001605,79.87046274358465,0
VEN-01205,33.36647873204864,0.833441778077439,1.1272777600508246,772.8708064885257,63.75323059193632,1
VEN-01206,1.4121040884861165,1.0020342523675825,0.513406279786399,761.5472986941156,86.83283075592801,2
VEN-01207,-11.53465339546981,2.268958892062612,1.06592569188449,575.7670371449482,31.81540290352041,0
VEN-01208,13.277557648931973,3.489296774331603,2.085452675334129,701.2465770447751,30.64119612946033,2
VEN-01209,7.281768602235504,1.893405192409933,0.796892573973485,692.0131067876696,63.18104330461143,0
VEN-01210,10.832883237842385,6.287459466447213,0.7102685954222004,558.6862879763745,40.166950085597904,0
VEN-01211,-24.55581701639745,1.248953910202346,1.3741184356278964,555.2754686783921,75.7048128345449,0
VEN-01212,-16.966763720997434,2.320477186187919,1.1418913913668731,737.3191902822596,36.17951870016751,0
VEN-01213,-10.0653100464889,1.0223351442279005,1.092293299389405,671.321740509447,18.27473457276609,0
VEN-01214,-8.458554090699991,4.619390013097021,1.0764814675833294,709.3103567009668,58.34666341700104,0
VEN-01215,5.402478612472578,5.3173550380611845,1.602425245982278,665.3259597838465,36.76197138841098,1
VEN-01216,41.4577977721008,1.4174971404811645,0.9177133295319628,650.170341112316,18.62592383798216,1
VEN-01217,6.354138892215446,1.618184284811868,0.4405455914471328,681.932837350211,97.5580926092718,0
VEN-01218,8.871555433364065,1.6567889456153742,1.7341815347809173,694.4765891217141,68.41666241225661,3
VEN-01219,55.16280947224508,1.4739562869859268,1.0867120704703217,618.6888041065774,41.50667233356769,0
VEN-01220,-33.22703088434463,0.7553343890964309,0.901383551908777,607.7471522655069,56.206897949083896,0
VEN-01221,57.298804073004185,0.6176440437564384,1.082838577919408,613.4015656821207,50.90406820602846,2
VEN-01222,-5.756248633365381,2.9499209842871235,0.9261161875717996,663.5421112209176,48.65826439018412,0
VEN-01223,-1.6585483037281303,1.7251917456791277,0.8105315841376917,681.6255099321048,24.141836733728685,0
VEN-01224,36.76027869265519,1.4084017802272804,1.3417814498199303,732.9207171340026,77.9869131611519,1
VEN-01225,14.611245250807825,2.031287201309587,2.602649143990566,752.9229674347793,30.440812142806543,1
VEN-01226,-33.46898711857793,5.131364601805185,0.5560048030526794,689.6611460892842,65.8224085801622,2
VEN-01227,26.777982934993695,1.382070812049373,1.5840226519346636,660.3362776845704,46.17537066288445,0
VEN-01228,-36.54621545678715,0.6893534430692391,1.3277586397129653,733.0119202944513,68.70828092531835,1
VEN-01229,15.115851978927834,0.6506601763619542,1.0320864074380611,513.1548372900502,48.18689430559995,1
VEN-01230,23.20605101431188,1.541096118170587,1.404118390806382,742.4567479000536,45.57181066957822,0
VEN-01231,-4.413710713074135,0.8785116729975018,1.8097170388940695,683.4239393198336,14.853944818388598,1
VEN-01232,30.449808243602966,1.1946292324416754,1.2742962617183893,619.0460818593493,36.0320327324454,0
VEN-01233,-9.96604367291653,1.0813275398867357,0.970078497953532,693.0673063205252,43.2563906856186,0
VEN-01234,29.930932684289434,3.904684227997449,0.4450636736796267,655.3240590419092,44.19166407113583,1
VEN-01235,5.674092580363565,1.1079974712272307,1.4169566954980548,598.1976028611737,45.875871060544334,2
VEN-01236,19.207424219166043,5.656518725228613,1.0647231758860367,748.8321622522532,74.30070533729099,0
VEN-01237,30.16463106965365,2.3091591531494418,1.0809819307045876,685.5653230290711,65.83117079270137,1
VEN-01238,6.181925074992299,3.041657264045304,1.284808682989898,640.7859697350456,44.42223119931076,0
VEN-01239,-7.88190830130392,1.2402575707394914,1.05939625977439,614.178162557374,49.62064973670822,1
VEN-01240,5.91495728699486,3.273027157850396,0.6972475008934819,900.0,40.2849939410639,1
VEN-01241,38.10883673384058,1.0224794087808076,1.383562048708196,477.9418671971345,53.744472967820265,0
VEN-01242,18.402141137867133,1.9144452350205508,0.8058177697747312,652.9376314733764,54.68248644278483,0
VEN-01243,22.19913834797656,2.4743203292941587,0.8294546771373335,518.7837505049857,36.85242533063817,0
VEN-01244,-4.8809854848787335,3.2657960256863974,1.1342392467652815,649.0334156212692,42.66552826203332,0
VEN-01245,10.800850685410904,2.202013993183805,2.124582949531923,614.1904461666769,22.020670353739543,1
VEN-01246,5.022726328059591,2.5930877594354724,1.0154085430426607,795.5404705593005,12.130249754566664,0
VEN-01247,0.8951685351763601,1.3500614747425554,0.9262604872699072,609.0765895945472,46.02314620544605,0
VEN-01248,0.4740811438452113,2.2462075478375385,0.6069839406556695,829.9744686798442,82.17172100348523,0
VEN-01249,0.3437084403342387,2.492744700636988,1.3459831314324262,784.6338320310037,81.67977988619724,2
VEN-01250,17.725043015100262,3.957752092479409,1.4426100984234305,623.300924472013,70.5575343584585,1
VEN-01251,18.34448487065893,1.357299304464214,1.013250928890751,735.3276488601587,28.53762513961893,1
VEN-01252,7.03889107541937,0.6124296454008042,1.3453969691975225,558.9668787825991,31.716209189317475,0
VEN-01253,-24.44506217070612,2.822055214001373,1.00856397346,731.3038635286647,43.79271677474941,1
VEN-01254,1.511948381448594,1.1806986286579042,1.1871840799149522,817.8646137960169,65.62457282170013,0
VEN-01255,65.9866738913882,7.075768683313556,0.8619157159765862,704.7876897664925,87.09542534374688,0
VEN-01256,38.14148466169989,2.4940199695296075,1.1932251533986225,645.582050929522,90.37232901646392,1
VEN-01257,10.972086999097744,1.8335913839984004,1.248180071249435,672.3505714142078,49.38318406989097,0
VEN-01258,23.31864060674564,1.9405091082495731,1.1004370377370367,617.3409233192269,92.94872644367632,3
VEN-01259,-25.642276983129296,2.3747155753873352,1.5595848797384866,541.4934881739028,58.14373985206245,1
VEN-01260,41.68725330279369,1.565749249051916,0.8621212139584667,557.5745435350611,72.34128774616106,1
VEN-01261,23.28550667327234,1.806848739857997,1.1763560932007198,739.411910858991,70.87506579438546,0
VEN-01262,-10.273898009744062,3.9768331074522743,0.809099129443706,527.4669847906553,5.0,1
VEN-01263,6.540170718196412,0.5990340128239702,1.2634555956433249,748.7476621747854,43.989668334014056,0
VEN-01264,-22.046825722840477,0.7123622744141724,1.3417474432073582,900.0,81.50525683639842,2
VEN-01265,43.25205701448889,0.91847668948618,1.1715138455594998,777.3739561441711,28.38247476400549,0
VEN-01266,31.302173881362933,2.971207773287971,1.1353222406424344,846.2147799603525,43.386857342609446,0
VEN-01267,-1.6731888273984197,1.1929825002137942,1.891530611413228,780.7334327044407,91.22059967897252,0
VEN-01268,-20.76982063856066,0.9249468558294628,1.1606517609578015,566.5244042250133,57.84339901118352,1
VEN-01269,10.37833302150214,2.4511578215096983,0.7201722683496521,788.6658389064247,87.4651692151613,2
VEN-01270,26.990798504822266,1.2385957355618653,0.7894638862770681,645.6437468799179,66.33540437281631,1
VEN-01271,12.065603856799193,1.655761961871086,1.0427452540197963,736.0558038183684,61.29511899022685,1
VEN-01272,-1.1108338843946317,2.6094106957730103,0.9298181897841096,678.7373834166737,69.66163229659423,0
VEN-01273,-35.30327028758897,3.124352199469884,1.4160980080209082,662.3341561256802,45.91707586812865,1
VEN-01274,4.630716172277191,2.75510166835146,0.5598253122186666,532.3552586034856,36.05792707108807,0
VEN-01275,-2.981939119598461,2.936695347578207,0.502542952088958,705.243623221259,100.83071740522897,0
VEN-01276,-4.9736048110160205,1.518277618501387,0.8415288166694684,588.2408763524965,101.7359914981945,2
VEN-01277,-26.68960693765485,0.6796974275335727,1.6783204301789532,646.555853033509,58.48657304044187,2
VEN-01278,13.888846158881922,2.229887518520148,1.62008728145758,742.5276453741569,37.9676096350603,1
VEN-01279,40.185399041182976,0.8442184821012151,1.9343031946921485,603.4092586209499,47.39308648878842,0
VEN-01280,6.248657095043829,0.9322811481831204,0.4150963743741045,594.1677814035213,34.17979149866132,2
VEN-01281,12.832348799001675,3.3668023204136004,2.1494715993836744,720.3850605651145,69.21874596075561,0
VEN-01282,-19.54382829280549,1.3985813644814498,0.9667946954122998,730.9679575925402,46.65408103717478,1
VEN-01283,3.209287735545027,3.441466217680326,0.6071923291614145,681.5653329973558,26.40981222077499,0
VEN-01284,1.7714235055845675,1.429586845133794,1.271738033704268,796.8688587987662,37.04350172840696,1
VEN-01285,4.539516650779949,1.226488403048127,0.7135888708719752,664.5067011723221,54.61162208474621,1
VEN-01286,8.876171527203233,0.6944462836452243,0.9378584066509782,706.6413667527587,63.07960677001285,1
VEN-01287,-5.65716797899414,6.204234955131766,1.5750291878664555,610.0821156716291,74.10827447431855,0
VEN-01288,29.57327937516101,2.2486449323048547,0.7990496507134882,674.8372190147618,37.48461989948439,2
VEN-01289,3.975493237383551,1.013331736938489,1.5025368093349964,504.06312666295344,91.57627879249928,1
VEN-01290,15.808420462287428,0.666862063738591,0.7705066353782017,523.4812046916992,74.2973509901468,2
VEN-01291,-0.6933887484512633,2.941071505249917,1.7258278966908702,737.9122598920218,52.24772000362539,1
VEN-01292,15.740460678508244,0.825931482500844,1.814254062822622,569.4367914368194,78.18827255067895,1
VEN-01293,-18.86623721500994,1.458470208944086,0.9447810758284966,656.3900281931257,64.08468331559075,2
VEN-01294,-20.604272685228235,1.6343668329666134,0.8384643581885072,706.6021957475136,19.12276503534516,0
VEN-01295,-59.36011763156699,2.500581285410227,0.9158960142072096,586.8539842562928,45.66708410791372,0
VEN-01296,-5.62380029702291,0.6305051339510882,1.3803527720098707,661.7602657093182,32.9715361440818,1
VEN-01297,8.453917452411805,3.3419036262232864,0.7828388995715252,621.1814695684145,20.39513165020229,0
VEN-01298,-9.873257112302394,0.485902070347633,0.6826328153648824,534.8850157653632,8.220592409798599,1
VEN-01299,1.5228908657697593,2.929076643422601,0.6003168805490214,714.8299663304489,58.71899305280994,2
VEN-01300,8.307724542570337,2.756096395690804,0.9882251448821726,572.5712666487026,15.993434678536318,2
VEN-01301,-0.8516869771991162,4.064970813972095,1.1123520157354847,676.6646298647745,72.99695363279989,1
VEN-01302,4.740939888024884,3.5061130997252112,0.6651977131582922,900.0,67.64095216235094,2
