third_party_id,historic_review_timeliness_rate,relationship_owner_changes_24m,required_training_completion_pct,next_review_due_date,risk_assessment_due_date,attestation_due_date
VEN-01257,0.8155988270853415,1,77.40826325868974,2025-12-31,2025-12-31,2025-12-31
VEN-01258,0.8877601238809026,2,100.0,2025-05-30,2025-12-31,2025-10-20
VEN-01259,0.8918195358641761,0,93.56036336399832,2025-12-31,2025-12-31,2025-12-31
VEN-01260,0.983680516643312,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01261,0.9569175041004778,1,84.4774910630608,2025-12-31,2025-12-31,2025-12-31
VEN-01262,0.8819218768422156,0,100.0,2025-12-31,2025-12-31,2025-10-12
VEN-01263,0.9193508788573588,0,93.78863041400008,2025-12-31,2025-12-31,2025-12-31
VEN-01264,0.9493873010373656,0,93.35528532631784,2025-12-31,2025-07-29,2025-12-31
VEN-01265,0.9915721795255856,1,83.84852383999772,2025-12-31,2025-12-31,2025-12-31
VEN-01266,0.6831703816677701,0,93.87369002759388,2025-12-31,2025-12-31,2025-12-31
VEN-01267,0.7074498252410987,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01268,0.8959904510020394,0,93.63057837915775,2025-12-31,2025-12-31,2025-12-31
VEN-01269,0.846841820420626,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01270,0.7970987908364627,0,98.2048532573128,2025-12-31,2025-12-31,2025-12-31
VEN-01271,0.9071650286708062,0,100.0,2025-12-31,2025-12-31,2025-10-31
VEN-01272,0.8918440208842179,1,88.26218781669081,2025-12-31,2025-12-31,2025-12-31
VEN-01273,0.8032381622497822,1,84.69450467022807,2025-12-31,2025-12-31,2025-12-31
VEN-01274,0.852830980435528,0,89.8772921283,2025-12-31,2025-12-31,2025-09-05
VEN-01275,0.8036743747799454,1,87.91681482245733,2025-12-31,2025-12-31,2025-12-31
VEN-01276,0.7387084383677786,2,90.06595586557744,2025-12-31,2025-08-23,2025-12-31
VEN-01277,0.6985754946184928,0,96.0017080234245,2025-12-31,2025-12-31,2025-12-31
VEN-01278,0.743459000290457,0,96.86212128586314,2025-12-17,2025-12-31,2025-12-31
VEN-01279,0.8741739978614065,1,89.30472146144764,2025-12-31,2025-12-31,2025-12-31
VEN-01280,0.8914842242588058,1,95.73552593201012,2025-12-31,2025-12-31,2025-12-31
VEN-01281,0.7844731727231373,1,85.71517297053657,2025-12-31,2025-12-31,2025-12-31
VEN-01282,0.900324770782236,0,92.39576628039973,2025-12-31,2025-12-31,2025-12-31
VEN-01283,0.9796482511214284,0,89.47979967797043,2025-12-31,2025-12-31,2025-12-18
VEN-01284,0.8942290525804873,0,88.18735141350874,2025-12-31,2025-12-31,2025-12-31
VEN-01285,0.861276275123698,0,100.0,2025-08-25,2025-12-31,2025-12-31
VEN-01286,0.8896121059772966,1,90.89151435606853,2025-12-31,2025-12-31,2025-12-31
VEN-01287,0.935875028398068,1,96.8646378254372,2025-12-31,2025-12-31,2025-11-04
VEN-01288,0.8587014652083103,1,87.92739885690388,2025-12-31,2025-12-31,2025-12-31
VEN-01289,0.7738213479226984,0,94.72041080852742,2025-09-08,2025-12-31,2025-12-23
VEN-01290,0.7773059544036134,1,97.70292531098433,2025-12-31,2025-12-31,2025-12-31
VEN-01291,0.9695075433153052,0,100.0,2025-09-05,2025-12-31,2025-12-31
VEN-01292,0.925795200742825,0,90.2591940329816,2025-12-26,2025-12-31,2025-12-31
VEN-01293,0.9090657873332544,0,84.95506882723404,2025-12-31,2025-12-31,2025-12-31
VEN-01294,0.3446602083007337,0,93.550939904823,2025-12-31,2025-12-31,2025-12-31
VEN-01295,0.6083649386068858,2,81.71352725604905,2025-12-31,2025-12-31,2025-12-31
VEN-01296,0.7446998316064186,0,99.59233736478248,2025-12-07,2025-12-31,2025-12-31
VEN-01297,0.909972886073785,0,92.68529832817684,2025-11-25,2025-12-31,2025-12-31
VEN-01298,0.8650585410079739,1,83.52816574786122,2025-12-31,2025-12-31,2025-12-31
VEN-01299,0.7865548590180347,0,89.88567277386912,2025-12-31,2025-10-21,2025-10-07
VEN-01300,0.8947068623637384,0,100.0,2025-12-12,2025-12-31,2025-12-31
VEN-01301,0.7108808854530468,0,85.53485346475534,2025-12-17,2025-12-31,2025-12-31
VEN-01302,0.9177638716356434,0,99.00446814183128,2025-06-24,2025-12-31,2025-12-31
VEN-01303,0.8525586471915432,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01304,0.8452832226559409,0,100.0,2025-12-31,2025-07-29,2025-10-15
VEN-01305,0.8925457282586007,0,97.14956980172252,2025-12-31,2025-12-31,2025-12-31
VEN-01306,0.6837714013797954,0,93.69186972494524,2025-12-31,2025-12-31,2025-08-31
VEN-01307,0.8940343931604869,1,87.6130943688857,2025-12-31,2025-12-31,2025-12-31
VEN-01308,0.896802314834256,0,100.0,2025-12-31,2025-12-31,2025-08-29
VEN-01309,0.9149070585135805,2,99.10105094134974,2025-12-31,2025-12-31,2025-12-31
VEN-01310,0.6905193923930655,0,100.0,2025-09-13,2025-12-31,2025-12-31
VEN-01311,0.856185408036612,0,96.61394226032284,2025-12-31,2025-12-31,2025-12-31
VEN-01312,0.7997019995022635,1,95.1305515344144,2025-12-31,2025-12-31,2025-12-31
VEN-01313,0.7324097423358535,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01314,0.9073138028752696,0,100.0,2025-09-01,2025-11-03,2025-12-31
VEN-01315,0.9258753319727496,2,78.33498391794792,2025-12-31,2025-12-31,2025-12-31
VEN-01316,0.8816386762154255,1,100.0,2025-12-31,2025-11-02,2025-08-30
VEN-01317,0.7646938967117988,2,100.0,2025-07-04,2025-12-31,2025-12-31
VEN-01318,0.7404892010282701,0,90.73789901943164,2025-12-31,2025-07-10,2025-12-31
VEN-01319,0.7147395746615415,3,95.78127758207188,2025-12-31,2025-12-31,2025-12-31
VEN-01320,0.8140241346115106,1,100.0,2025-11-02,2025-12-31,2025-09-07
VEN-01321,0.8954278011613584,1,100.0,2025-10-02,2025-11-04,2025-12-31
VEN-01322,0.93192282904441,0,99.53199175784276,2025-12-31,2025-12-31,2025-12-31
VEN-01323,0.8523078948731609,1,96.86848459229836,2025-12-31,2025-12-31,2025-12-31
VEN-01324,0.7954092195014775,0,99.2518935702704,2025-12-31,2025-12-31,2025-10-20
VEN-01325,0.7116471205517778,0,99.43197232891649,2025-12-31,2025-12-31,2025-12-31
VEN-01326,0.9477621534912394,1,100.0,2025-06-06,2025-12-31,2025-12-31
VEN-01327,0.8519489754409975,0,100.0,2025-12-31,2025-12-31,2025-12-21
VEN-01328,0.9031338579597612,2,99.23093885436242,2025-12-31,2025-12-31,2025-12-31
VEN-01329,0.8505503129129418,1,87.30037137752491,2025-12-31,2025-07-20,2025-11-22
VEN-01330,0.8222424317878135,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01331,0.8638018807764348,0,92.079946546528,2025-12-31,2025-12-31,2025-09-25
VEN-01332,0.6250693144924692,0,92.49109801747896,2025-06-10,2025-12-17,2025-12-31
VEN-01333,0.5959329954586454,0,86.93507821028685,2025-12-31,2025-12-31,2025-12-31
VEN-01334,0.8841584800454488,1,95.33031469667586,2025-12-31,2025-12-31,2025-12-31
VEN-01335,0.8686471811006148,2,95.33786965336054,2025-12-31,2025-12-31,2025-12-31
VEN-01336,0.9562635199336844,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01337,0.8475863259646372,1,91.89768318459843,2025-12-31,2025-12-31,2025-12-31
VEN-01338,0.7049443082798403,0,97.05589439560542,2025-12-31,2025-12-31,2025-12-31
VEN-01339,0.7592642986175379,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01340,0.9108405116104908,0,98.62892194121552,2025-10-11,2025-10-08,2025-12-31
VEN-01341,0.789579270840366,1,94.77218526839968,2025-12-31,2025-12-31,2025-10-15
VEN-01342,0.7074151887150024,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01343,0.8291380000813624,2,71.02581760395533,2025-12-31,2025-09-17,2025-12-31
VEN-01344,0.8126845441902212,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01345,0.7117457128604815,0,77.40242350259021,2025-12-31,2025-12-31,2025-12-31
VEN-01346,0.565217579763815,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01347,0.8141471084556133,1,100.0,2025-12-31,2025-08-29,2025-12-31
VEN-01348,0.6219621553976706,0,96.3219925865923,2025-12-31,2025-12-31,2025-12-31
VEN-01349,0.7891215752269085,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01350,0.631323506615775,0,94.43254952284911,2025-12-31,2025-12-31,2025-12-31
VEN-01351,0.7514816618838301,1,97.3668068919833,2025-12-31,2025-12-31,2025-12-31
VEN-01352,0.7459136533822252,0,88.1561917295477,2025-09-07,2025-07-27,2025-12-31
VEN-01353,0.6377418421139701,0,94.634398899992,2025-12-31,2025-12-31,2025-12-31
VEN-01354,0.8387800736060134,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01355,0.6766359940237848,0,99.17718967299312,2025-12-31,2025-12-31,2025-12-31
VEN-01356,0.5229021911712889,0,100.0,2025-12-31,2025-11-06,2025-12-31
VEN-01357,0.8032630011551897,0,94.65502527105288,2025-12-31,2025-12-31,2025-12-31
VEN-01358,0.7887146801305892,0,94.05851917046743,2025-12-31,2025-12-31,2025-12-31
VEN-01359,0.349702160496561,2,88.34823305034205,2025-12-31,2025-12-31,2025-12-31
VEN-01360,0.8800923927261032,1,95.68494683660042,2025-12-31,2025-12-31,2025-12-31
VEN-01361,0.795772649898749,1,83.90172052065489,2025-11-08,2025-09-12,2025-12-31
VEN-01362,0.9599414900542372,1,89.27272612257,2025-12-31,2025-12-31,2025-12-31
VEN-01363,0.8969914971207069,0,87.32641061216869,2025-12-31,2025-12-31,2025-12-31
VEN-01364,0.9531497704359534,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01365,0.880193575285554,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01366,0.8366875851638517,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01367,0.6697276332229777,1,95.78233233986973,2025-09-26,2025-12-31,2025-12-31
VEN-01368,0.7903018718057002,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01369,0.935218097907038,2,99.72984289163736,2025-11-30,2025-12-31,2025-12-31
VEN-01370,0.7782814209410618,0,86.60377943441907,2025-12-31,2025-12-31,2025-12-31
VEN-01371,0.6135711599314839,0,77.28783816271246,2025-05-20,2025-12-31,2025-12-31
VEN-01372,0.9187930547955768,1,89.93285286413027,2025-12-31,2025-12-31,2025-12-31
VEN-01373,0.912413058004712,1,98.44775406660824,2025-11-01,2025-11-01,2025-12-31
VEN-01374,0.5893295096587421,0,100.0,2025-12-31,2025-10-30,2025-08-17
VEN-01375,0.7668204951547212,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01376,0.7339104216926671,1,86.51216992114277,2025-12-31,2025-11-05,2025-12-31
VEN-01377,0.6020977128375707,0,96.17445512892547,2025-12-31,2025-12-31,2025-11-07
VEN-01378,0.7314639839339379,0,100.0,2025-09-07,2025-12-31,2025-12-31
VEN-01379,0.6173851322581405,2,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01380,0.8359558112853238,2,93.3260315996218,2025-12-31,2025-12-31,2025-12-31
VEN-01381,0.802350900810923,0,86.59867653082628,2025-06-06,2025-12-31,2025-12-31
VEN-01382,0.8664863665180026,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01383,0.7224481040351143,1,84.01267076246152,2025-12-31,2025-12-31,2025-12-31
VEN-01384,0.6919145086050623,2,98.92914128814344,2025-12-31,2025-12-31,2025-09-26
VEN-01385,0.9800934242189104,0,87.70894817795327,2025-12-31,2025-12-31,2025-12-31
VEN-01386,0.8962828459410981,1,73.59173775409096,2025-12-31,2025-12-31,2025-12-31
VEN-01387,0.8688210884988299,0,93.6471428413443,2025-12-31,2025-08-10,2025-12-31
VEN-01388,0.7208405833831647,1,93.18800199780408,2025-12-31,2025-12-18,2025-12-31
VEN-01389,0.9259887210847426,0,87.9646421046034,2025-12-31,2025-12-31,2025-12-31
VEN-01390,0.8275594928378193,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01391,0.9519995433575064,0,80.55893596253313,2025-12-31,2025-09-08,2025-12-31
VEN-01392,0.7090223349888944,0,98.27834383560392,2025-12-31,2025-12-31,2025-12-31
VEN-01393,0.8832628610637318,0,99.30420966323264,2025-09-07,2025-12-31,2025-12-31
VEN-01394,0.8743327012844928,0,96.01250396279048,2025-12-31,2025-07-23,2025-12-31
VEN-01395,0.8301806564973084,0,92.5990255849626,2025-12-31,2025-12-31,2025-12-31
VEN-01396,0.7998324156756532,0,85.95338439372955,2025-12-31,2025-12-31,2025-12-31
VEN-01397,0.7185504293650896,0,92.70717494812124,2025-10-19,2025-12-31,2025-12-31
VEN-01398,0.6430653812323601,1,99.87745111410266,2025-12-31,2025-12-31,2025-12-31
VEN-01399,0.3135571228735533,0,85.17141992983665,2025-12-31,2025-12-31,2025-12-31
VEN-01400,0.9679672591580916,1,76.57576781769504,2025-05-09,2025-12-31,2025-12-31
VEN-01401,0.7318219349366093,0,89.76780847091793,2025-12-04,2025-12-31,2025-12-31
VEN-01402,0.8406180333913688,1,89.9927845587801,2025-11-08,2025-12-31,2025-12-29
VEN-01403,0.6835190899535659,2,78.79189312215374,2025-10-17,2025-12-31,2025-12-31
VEN-01404,0.7090734433413857,1,88.62741710745277,2025-06-15,2025-12-31,2025-12-31
VEN-01405,0.8362033394202818,0,100.0,2025-11-24,2025-12-31,2025-12-31
VEN-01406,0.8640657674116937,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01407,0.8044670272813407,0,98.88300649775216,2025-12-31,2025-12-31,2025-12-31
VEN-01408,0.683563470927874,0,96.3167638026779,2025-12-31,2025-12-31,2025-12-31
VEN-01409,0.8337324024783878,1,75.20979327359369,2025-12-31,2025-08-02,2025-12-31
VEN-01410,0.918234097312979,1,100.0,2025-12-31,2025-12-31,2025-11-07
VEN-01411,0.9281784273020128,1,82.59660789952562,2025-12-12,2025-12-31,2025-12-31
VEN-01412,0.944638151378412,0,88.06279274869615,2025-12-31,2025-12-31,2025-10-21
VEN-01413,0.7178313878015844,0,90.88143308362952,2025-09-07,2025-12-31,2025-12-31
VEN-01414,0.8444922158204011,0,95.03552144719151,2025-08-24,2025-12-31,2025-12-31
VEN-01415,0.9418611480740666,0,85.39142270345883,2025-12-31,2025-12-31,2025-08-16
VEN-01416,0.787242077880359,0,86.18675608509373,2025-12-31,2025-12-31,2025-12-31
VEN-01417,0.666841659804452,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01418,0.9805756131572486,0,100.0,2025-12-31,2025-08-02,2025-12-31
VEN-01419,0.8500685815650323,0,91.96149058412166,2025-12-31,2025-12-31,2025-11-23
VEN-01420,0.705853376344584,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01421,0.921198165611454,1,92.42578407213048,2025-05-25,2025-12-31,2025-12-31
VEN-01422,0.744038062783863,0,100.0,2025-12-31,2025-12-11,2025-12-31
VEN-01423,0.7654237901769677,1,98.24983881599594,2025-12-31,2025-12-31,2025-08-21
VEN-01424,0.9409021756938036,0,98.5251225867228,2025-12-31,2025-12-31,2025-12-31
VEN-01425,0.9729606479454854,2,86.72615435986056,2025-12-31,2025-12-17,2025-12-31
VEN-01426,0.6791165464681658,1,90.00143643880058,2025-10-26,2025-12-31,2025-12-31
VEN-01427,0.9618662730149624,4,94.18939097503392,2025-12-31,2025-12-31,2025-10-12
VEN-01428,0.7787705069120325,0,91.43875798685238,2025-12-31,2025-12-31,2025-12-31
VEN-01429,0.7252938022689275,0,98.6658597185486,2025-12-31,2025-12-31,2025-10-07
VEN-01430,0.9483438993784752,1,80.24710117021148,2025-12-31,2025-07-20,2025-12-31
VEN-01431,0.7158288954007055,0,100.0,2025-12-31,2025-10-17,2025-12-31
VEN-01432,0.8284907008733052,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01433,0.623639951361454,0,98.0452794969088,2025-12-31,2025-12-31,2025-12-31
VEN-01434,0.9113365872396036,0,91.85139171360456,2025-12-31,2025-12-31,2025-12-31
VEN-01435,0.9543776642948002,0,91.5127098411977,2025-10-22,2025-12-31,2025-12-31
VEN-01436,0.6678290257035812,3,90.5224119661422,2025-12-31,2025-12-31,2025-12-31
VEN-01437,0.865206169935374,1,97.2680960116654,2025-12-28,2025-12-31,2025-12-31
VEN-01438,0.6058326396982169,0,89.96223778170705,2025-12-31,2025-12-31,2025-12-31
VEN-01439,0.936100724376596,0,90.35406708347708,2025-10-10,2025-12-31,2025-12-31
VEN-01440,0.9349224931890124,0,80.83435246334977,2025-12-31,2025-12-31,2025-12-31
VEN-01441,0.7504858976424577,1,94.63159582948362,2025-12-31,2025-12-31,2025-12-31
VEN-01442,0.4721851446356189,0,91.4902640711542,2025-12-31,2025-12-31,2025-08-16
VEN-01443,0.8880686881322954,0,100.0,2025-08-02,2025-12-31,2025-12-31
VEN-01444,0.8497912796007148,0,94.42014679137826,2025-09-27,2025-12-31,2025-12-31
VEN-01445,0.8526216768541377,0,74.80961198936637,2025-12-31,2025-12-31,2025-12-31
VEN-01446,0.735082716510379,0,97.34002925456129,2025-10-10,2025-12-31,2025-12-31
VEN-01447,0.8234928091211923,0,96.05995507250518,2025-12-31,2025-12-31,2025-12-31
VEN-01448,0.7476565298021451,1,88.47382880031849,2025-12-31,2025-12-31,2025-12-31
VEN-01449,0.8194912431800369,2,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01450,0.7048209146935777,0,96.33973650477547,2025-12-31,2025-12-31,2025-09-13
VEN-01451,0.7512805755500968,0,87.37105786016525,2025-12-31,2025-12-31,2025-12-31
VEN-01452,0.8852082588316178,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01453,0.4841739979643027,1,95.39116847295458,2025-09-27,2025-12-31,2025-12-31
VEN-01454,0.9781264037630212,0,92.96343504183535,2025-06-25,2025-12-31,2025-12-31
VEN-01455,0.9021478974218308,0,88.97827615958661,2025-12-31,2025-12-31,2025-12-31
VEN-01456,0.7692776648590429,0,91.916068227275,2025-12-31,2025-12-31,2025-10-03
VEN-01457,0.7002513220056333,0,82.03753556632287,2025-12-31,2025-09-16,2025-12-06
VEN-01458,0.9549098234466162,0,91.49846910957568,2025-12-31,2025-11-09,2025-12-31
VEN-01459,0.7193103607973703,2,86.10624602159264,2025-12-31,2025-12-31,2025-12-31
VEN-01460,0.8706957706667265,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01461,0.8774963729098068,0,94.33698263407732,2025-12-31,2025-12-31,2025-10-19
VEN-01462,0.8408836603570026,2,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01463,0.6273137741098366,2,100.0,2025-12-31,2025-12-18,2025-12-31
VEN-01464,0.8064766678636486,2,86.5090089846578,2025-12-31,2025-09-23,2025-12-31
VEN-01465,0.5976854628955723,1,94.9347213102148,2025-12-31,2025-12-31,2025-12-31
VEN-01466,0.8148481759434627,0,94.26506879699905,2025-12-31,2025-12-31,2025-10-24
VEN-01467,0.7223360051279641,0,95.20998549679896,2025-08-02,2025-12-31,2025-12-31
VEN-01468,0.762924519538489,0,100.0,2025-08-29,2025-12-31,2025-12-31
VEN-01469,0.9846035770866632,0,93.36003702192978,2025-12-31,2025-12-31,2025-12-31
VEN-01470,0.8635041802507393,2,94.90273253441612,2025-12-31,2025-12-20,2025-12-31
VEN-01471,0.7438393216156024,0,94.3981928455448,2025-12-31,2025-12-31,2025-12-31
VEN-01472,0.6366639841955558,0,94.2664382111139,2025-12-31,2025-12-31,2025-10-01
VEN-01473,0.7859231507355616,1,86.31695989714842,2025-10-09,2025-12-31,2025-12-31
VEN-01474,0.6570501244272865,1,89.47135944759498,2025-12-31,2025-12-31,2025-12-31
VEN-01475,0.7820315853076892,1,75.78553428624163,2025-12-31,2025-12-31,2025-12-31
VEN-01476,0.8530912814328285,1,97.12179533011054,2025-12-31,2025-12-31,2025-12-31
VEN-01477,0.8978023420943062,0,95.31607762315672,2025-06-24,2025-12-15,2025-12-31
VEN-01478,0.641895737872005,0,95.94153495543829,2025-12-31,2025-12-31,2025-12-31
VEN-01479,0.6752134336215582,2,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01480,0.7046913635064116,0,99.15159040124104,2025-12-31,2025-12-31,2025-12-31
VEN-01481,0.826921652977498,2,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01482,0.8789738396537857,0,100.0,2025-11-28,2025-12-31,2025-12-31
VEN-01483,0.9633660194580196,1,100.0,2025-12-31,2025-12-31,2025-10-02
VEN-01484,0.9415954263980368,1,100.0,2025-12-31,2025-12-31,2025-09-07
VEN-01485,0.7896294857067702,2,87.29052401372145,2025-10-26,2025-12-31,2025-12-31
VEN-01486,0.8487801938929393,1,99.1661801559872,2025-12-31,2025-12-31,2025-12-31
VEN-01487,0.9062757767228516,0,99.62999160141332,2025-12-31,2025-12-31,2025-12-31
VEN-01488,0.9556650466289422,0,97.55023640458816,2025-12-31,2025-12-31,2025-12-31
VEN-01489,0.604145018884227,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01490,0.942925190634364,2,96.18998579536408,2025-12-31,2025-12-31,2025-12-31
VEN-01491,0.9798009168373684,0,98.72103150699178,2025-12-31,2025-12-31,2025-12-31
VEN-01492,0.7550718042119676,0,93.66663303777553,2025-12-31,2025-12-31,2025-12-31
VEN-01493,0.4797256381533266,0,92.7091176601443,2025-12-31,2025-12-31,2025-12-31
VEN-01494,0.6024360234598674,1,91.4034853952177,2025-12-31,2025-12-31,2025-12-31
VEN-01495,0.9055289856739484,1,86.93755163009367,2025-12-31,2025-12-31,2025-12-31
VEN-01496,0.910870747170932,0,97.59013749090003,2025-12-31,2025-11-13,2025-12-31
VEN-01497,0.8877519943728389,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01498,0.8707690142262408,1,92.75696092459911,2025-09-17,2025-12-31,2025-12-31
VEN-01499,0.674561552309909,1,96.66948060531138,2025-12-31,2025-12-31,2025-12-31
VEN-01500,0.8766388679566512,0,87.43082535726403,2025-12-31,2025-12-31,2025-12-31
VEN-01501,0.9291401016756116,0,79.87118199419102,2025-07-06,2025-12-31,2025-12-31
VEN-01502,0.8845875559812243,0,94.126285404099,2025-07-11,2025-12-31,2025-12-31
VEN-01503,0.8755480348996507,0,88.87712902915024,2025-12-31,2025-12-31,2025-12-31
VEN-01504,0.7343048418758172,1,86.21268527988083,2025-10-30,2025-12-31,2025-12-31
VEN-01505,0.9744504410035796,1,80.59684185194514,2025-12-31,2025-07-29,2025-12-31
VEN-01506,0.875445567355925,2,81.8028148643126,2025-12-31,2025-12-31,2025-12-31
VEN-01507,0.8427430823455797,0,95.26898716831428,2025-12-31,2025-12-31,2025-12-31
VEN-01508,0.5829360368900889,0,100.0,2025-12-31,2025-08-26,2025-12-31
VEN-01509,0.6745265419674663,3,89.66890273024798,2025-12-31,2025-10-20,2025-12-31
VEN-01510,0.8453472696908239,0,98.2924218818352,2025-12-31,2025-12-31,2025-12-31
VEN-01511,0.8249012807964506,0,86.43087561318153,2025-06-17,2025-12-31,2025-12-31
VEN-01512,0.7599377809692994,1,88.38917438238387,2025-11-03,2025-12-31,2025-10-24
VEN-01513,0.9618182587309662,0,82.05475383814125,2025-12-31,2025-12-31,2025-12-25
VEN-01514,0.8345647010750937,0,91.29970828914134,2025-12-31,2025-12-05,2025-12-18
VEN-01515,0.581494024020077,1,75.81055044547782,2025-12-31,2025-12-31,2025-12-31
VEN-01516,0.7918424557142286,1,85.89401999647933,2025-12-31,2025-12-31,2025-12-31
VEN-01517,0.8339289271025901,0,90.61989150272038,2025-12-31,2025-12-31,2025-11-01
VEN-01518,0.3368968996145346,1,89.6454658710118,2025-12-31,2025-12-31,2025-12-31
VEN-01519,0.8115022592447456,0,97.3444833579861,2025-12-31,2025-12-31,2025-12-31
VEN-01520,0.9220423457751716,0,99.57285199268108,2025-12-31,2025-12-31,2025-12-31
VEN-01521,0.8391715002366015,0,92.73109836540172,2025-11-24,2025-12-31,2025-12-31
VEN-01522,0.7609877730105992,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01523,0.8095013666026548,1,79.59982854378114,2025-12-31,2025-10-24,2025-12-31
VEN-01524,0.8721359520074579,2,99.81757926083,2025-12-31,2025-07-07,2025-12-11
VEN-01525,0.6797252709676119,0,92.75010150626072,2025-12-31,2025-10-11,2025-12-31
VEN-01526,0.6409028393015127,0,81.35379763236679,2025-12-31,2025-12-31,2025-12-31
VEN-01527,0.8973380985434471,2,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01528,0.870962217069634,0,96.31871620674674,2025-12-31,2025-12-31,2025-12-31
VEN-01529,0.8555083822661189,0,89.69298400882427,2025-12-31,2025-12-31,2025-12-31
VEN-01530,0.9198084915351084,1,100.0,2025-12-31,2025-12-31,2025-08-09
VEN-01531,0.8448338218014134,0,94.30529215964692,2025-09-16,2025-12-31,2025-12-31
VEN-01532,0.4958158559911487,0,100.0,2025-06-22,2025-12-31,2025-12-31
VEN-01533,0.8945146312461738,1,96.86193367510378,2025-12-31,2025-12-31,2025-10-24
VEN-01534,0.8834258462246475,1,85.1379288682761,2025-12-14,2025-12-31,2025-12-31
VEN-01535,0.7795504394904195,0,80.76130107810647,2025-12-31,2025-12-31,2025-12-31
VEN-01536,0.7511316319630509,0,85.21630028932678,2025-12-31,2025-10-28,2025-12-31
VEN-01537,0.9415351603305354,0,96.34922404440518,2025-08-24,2025-12-31,2025-10-28
VEN-01538,0.8716484462393779,0,89.60622106396428,2025-12-31,2025-12-31,2025-12-31
VEN-01539,0.861726356468026,0,96.78198958350367,2025-12-31,2025-12-31,2025-12-31
VEN-01540,0.6944125883397934,0,89.46056618784557,2025-07-14,2025-12-08,2025-12-31
VEN-01541,0.4550544999409502,3,79.99785735264514,2025-12-31,2025-12-31,2025-12-31
VEN-01542,0.979119848340076,2,97.4518338905314,2025-12-31,2025-10-17,2025-12-31
VEN-01543,0.935674269054958,2,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01544,0.5119035737748676,0,92.643628204561,2025-12-31,2025-12-31,2025-12-31
VEN-01545,0.8478925990033007,1,91.89034567004651,2025-12-31,2025-12-31,2025-12-31
VEN-01546,0.8178659834949016,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01547,0.892804239119848,0,98.593775411067,2025-12-31,2025-12-31,2025-12-31
VEN-01548,0.8825596740846892,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01549,0.8503468361654969,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-01550,0.7621318723693409,1,88.80697646850894,2025-12-31,2025-09-14,2025-12-31
VEN-01551,0.9467592335251984,2,90.9720667172161,2025-06-15,2025-12-31,2025-12-31
VEN-01552,0.8809582835187348,2,94.2099427145934,2025-12-31,2025-12-31,2025-12-31
VEN-01553,0.9357537537765016,1,92.14039815575624,2025-12-31,2025-12-31,2025-12-31
VEN-01554,0.9049196817668684,0,90.12322667333812,2025-12-31,2025-12-31,2025-12-31
VEN-01555,0.7073809330025339,0,97.95434948076328,2025-12-31,2025-12-31,2025-12-31
VEN-01556,0.8117561725633019,0,95.47517719393008,2025-12-31,2025-11-17,2025-12-31
VEN-01557,0.835453993310025,0,89.8518775082856,2025-05-08,2025-12-31,2025-12-31
VEN-01558,0.3669679438849109,0,85.29750478411333,2025-11-28,2025-12-31,2025-08-26
VEN-01559,0.8024085463707924,0,95.50808704103244,2025-12-31,2025-12-31,2025-12-31
