service_provider_id,sla_breach_count_12m,availability_pct,incident_count_12m,critical_incident_count_12m,mean_time_to_resolve_hours,executive_escalation_count_12m,complaint_count_12m
VEN-01070,3,99.81236978445982,0,0,31.27275471045564,1,0
VEN-01071,2,98.89495980379922,5,0,44.597826360381504,1,1
VEN-01072,2,99.44798892385532,0,0,12.164149974197867,0,2
VEN-01073,3,99.4145683105616,0,0,39.952409030533374,1,2
VEN-01074,4,97.97043150737125,1,0,32.775965150371235,0,2
VEN-01075,5,98.99296369835749,0,0,37.03872287848974,1,2
VEN-01076,2,99.09827605953308,3,1,16.8257631876188,2,2
VEN-01077,2,99.29236060210064,0,0,18.815869432016832,1,3
VEN-01078,2,98.58717428770711,2,0,10.760625922118644,0,3
VEN-01079,2,100.0,1,0,11.33897939409445,0,1
VEN-01080,0,100.0,3,1,12.28977859826879,0,1
VEN-01081,3,98.98595947989064,1,0,21.573977985610213,1,1
VEN-01082,2,100.0,1,0,21.819080832907822,0,1
VEN-01083,5,99.5782056621935,1,0,11.714091907687264,1,1
VEN-01084,0,99.82077809176796,1,0,23.63914116509753,0,0
VEN-01085,1,100.0,0,0,12.341362894356037,0,2
VEN-01086,2,99.81283394153056,3,0,20.979361194571133,0,2
VEN-01087,1,99.81776044314256,1,0,15.53072854424915,0,4
VEN-01088,2,99.5750843520885,1,0,15.507188443513549,0,2
VEN-01089,3,99.15183275282293,1,0,16.329471043930504,0,0
VEN-01090,2,98.88781959363604,0,0,11.811386613621192,1,1
VEN-01091,1,98.68465316109295,0,0,12.55873440862147,1,1
VEN-01092,2,98.23665576182005,0,0,12.28617682888951,1,1
VEN-01093,2,100.0,0,0,10.814353740790924,0,0
VEN-01094,2,99.84300591621108,2,0,32.54258701838156,0,1
VEN-01095,4,100.0,2,0,7.424506962554693,1,0
VEN-01096,6,100.0,0,0,29.165776473727018,4,0
VEN-01097,4,100.0,0,0,44.91414861924519,1,2
VEN-01098,0,98.36921251074862,1,1,12.749115393332758,0,0
VEN-01099,1,98.57346049773336,0,0,58.16084218659732,0,3
VEN-01100,5,99.74336816473873,2,0,27.564364693809008,0,0
VEN-01101,2,99.79414454045612,0,0,8.946181243408862,1,0
VEN-01102,3,99.34621176918694,0,0,44.35939772135273,1,1
VEN-01103,1,99.1288647518002,0,0,13.143331937419974,1,2
VEN-01104,1,100.0,1,0,16.857158692585635,1,1
VEN-01105,0,100.0,1,0,13.611074397942703,1,0
VEN-01106,4,98.73368679857415,0,0,46.69446682486986,0,0
VEN-01107,1,99.40108160445055,0,0,44.39510871205565,0,0
VEN-01108,0,99.54561517879878,2,0,11.709507730615138,0,0
VEN-01109,3,99.31561598912354,0,0,21.59920384270172,2,1
VEN-01110,0,99.41277879323803,1,0,10.274429544542672,0,0
VEN-01111,0,100.0,0,0,2.5392883315129264,0,0
VEN-01112,1,99.670520812432,3,0,33.47091799064769,1,2
VEN-01113,2,99.136710984649,0,0,13.68118616671737,1,3
VEN-01114,4,99.9930766031778,1,0,36.26018643014304,0,0
VEN-01115,0,99.38240378421814,4,0,4.823230162854217,0,2
VEN-01116,1,99.84979791655984,0,0,18.55955486189689,1,2
VEN-01117,1,99.35816811784656,1,1,41.14443459975262,0,2
VEN-01118,2,98.54801769773118,0,0,14.19271111380168,1,0
VEN-01119,4,99.21169487485798,2,1,36.46293463393871,0,1
VEN-01120,0,99.0686939677893,2,0,3.379260143113453,0,1
VEN-01121,4,99.70930210220948,1,1,4.079164672769941,0,0
VEN-01122,1,99.30764741844878,1,0,27.767938641666,2,1
VEN-01123,4,97.99946760043244,3,0,18.21566364155892,0,0
VEN-01124,2,99.54243230598225,1,0,45.78163458976616,0,0
VEN-01125,3,100.0,1,0,18.065925102189617,0,1
VEN-01126,1,98.89334295212836,1,0,24.007241531070772,1,0
VEN-01127,2,99.80197164399569,2,1,48.701829125390525,0,2
VEN-01128,1,99.76148512238989,1,0,22.601254306805757,0,0
VEN-01129,2,99.90133258521637,2,0,6.493973235169132,0,0
VEN-01130,1,100.0,0,0,45.12090924394345,0,1
VEN-01131,1,100.0,4,0,19.67472014307274,1,0
VEN-01132,2,100.0,2,0,2.4291717841457974,0,0
VEN-01133,3,99.0579263102156,3,0,14.51831489606989,0,1
VEN-01134,2,100.0,1,0,16.44533417840726,1,0
VEN-01135,2,98.48356776899016,3,0,35.55382689764097,0,0
VEN-01136,1,99.31905679416283,1,0,12.164223257858492,0,0
VEN-01137,3,98.33624913004336,1,0,16.396271216848348,0,0
VEN-01138,0,98.40660667054276,0,0,35.99959479604472,0,1
VEN-01139,4,99.91231771406514,1,0,20.61157428254316,0,1
VEN-01140,1,98.8133496816518,1,0,24.04230942648442,1,3
VEN-01141,1,98.75230813013788,0,0,28.7936252210453,0,0
VEN-01142,4,100.0,2,0,16.547538331532266,1,1
VEN-01143,1,98.45959254922072,0,0,56.36444984121671,1,3
VEN-01144,2,98.948108723618,1,1,39.95490638693085,1,0
VEN-01145,2,98.561821605229,1,0,48.855717251383545,0,0
VEN-01146,1,98.68581339930074,1,0,34.85725964302276,0,0
VEN-01147,4,98.56354559723243,0,0,26.95452213641133,0,0
VEN-01148,4,99.79321962535396,0,0,20.495711774774797,0,1
VEN-01149,1,99.12431714738922,2,0,14.108772503712682,1,0
VEN-01150,4,98.67478634225714,2,0,6.2294614832322885,1,0
VEN-01151,3,99.38671907774707,1,0,14.72499909160605,1,1
VEN-01152,1,99.0276638696782,1,0,16.421822761449214,0,0
VEN-01153,1,98.13249683030509,0,0,5.088943898663027,0,0
VEN-01154,1,98.67341908275291,2,0,22.17800644781306,2,1
VEN-01155,2,99.70048985283772,0,0,13.442778781413278,1,1
VEN-01156,1,99.6361738411004,3,1,10.028953977658595,0,1
VEN-01157,2,99.731998527283,2,0,33.604077187801266,1,0
VEN-01158,4,100.0,0,0,14.029854335568627,0,0
VEN-01159,0,100.0,1,1,8.340273232033157,0,1
VEN-01160,5,98.45799830527424,0,0,6.2978978547860045,0,2
VEN-01161,5,98.6843608084815,2,0,17.766228272556635,0,1
VEN-01162,3,98.82674263482048,1,0,25.57334476249922,0,0
VEN-01163,3,99.3181634944324,0,0,18.66996573521663,1,1
VEN-01164,0,100.0,2,0,14.999534033557453,0,1
VEN-01165,2,98.85002185158726,2,1,23.18185089710129,1,0
VEN-01166,4,99.65953626366696,2,0,16.038579993153846,1,0
VEN-01167,1,99.88270496179864,1,0,25.795875983766752,1,1
VEN-01168,3,98.87034831861496,1,0,16.007622183938807,0,2
VEN-01169,2,99.46746232802867,0,0,22.291594753646272,0,0
VEN-01170,5,99.85287925790112,3,0,22.84468720164964,0,1
VEN-01171,4,98.94992670616652,1,0,14.895190224235314,0,3
VEN-01172,5,100.0,4,1,13.229231463726585,1,0
VEN-01173,5,99.53763959472818,2,1,15.97528960269569,1,0
VEN-01174,1,99.60740722571448,1,0,7.310293786000621,1,2
VEN-01175,0,99.5798737147238,2,0,46.447826884257005,0,2
VEN-01176,1,99.555741449919,2,0,3.9525857941948894,0,2
VEN-01177,2,99.71902025104568,0,0,16.647967353649957,0,1
VEN-01178,1,99.88101464611596,1,0,9.220359269867652,0,0
VEN-01179,0,99.4436425319864,1,0,14.638801139340831,0,0
VEN-01180,1,98.41746093341584,2,0,16.138876533618568,0,0
VEN-01181,2,100.0,1,0,16.511818594937917,0,2
VEN-01182,3,99.00373520815526,3,0,23.103239037785784,0,1
VEN-01183,3,100.0,1,0,79.322130041084,0,2
VEN-01184,6,98.23276861187514,2,0,5.648534367614871,0,2
VEN-01185,1,100.0,0,0,17.472318313021617,2,0
VEN-01186,1,100.0,2,1,13.672621389852448,0,0
VEN-01187,1,99.14430178954773,1,0,24.447966664513945,1,0
VEN-01188,1,100.0,0,0,40.70027617563824,1,1
VEN-01189,1,98.9927869602362,0,0,8.897864011581953,0,1
VEN-01190,2,100.0,1,0,7.123708772260454,0,1
VEN-01191,1,100.0,0,0,4.945660665843121,2,1
VEN-01192,3,98.3381930587244,2,0,35.64664316665048,0,1
VEN-01193,4,100.0,1,1,29.01540572777428,0,0
VEN-01194,4,99.72879601177584,0,0,11.845020791627867,0,0
VEN-01195,1,98.78309397702796,2,1,15.418642585021107,1,1
VEN-01196,2,100.0,1,0,6.64567088728449,1,1
VEN-01197,4,99.27084041998046,3,2,12.884681875601784,2,1
VEN-01198,0,98.50986939635985,1,0,41.22182914845904,0,3
VEN-01199,1,100.0,1,0,30.601940800621467,1,1
VEN-01200,3,100.0,0,0,14.201419903596197,0,0
VEN-01201,2,98.63411524136458,1,0,7.702928244583174,1,1
VEN-01202,1,99.23250473031004,1,0,12.985960491698297,0,4
VEN-01203,3,99.79606281295412,0,0,35.14444752890334,0,0
VEN-01204,2,98.76274326329204,1,0,20.79625257490948,1,1
VEN-01205,1,99.54202786618512,3,0,14.044775603834903,0,0
VEN-01206,2,99.05402100700714,2,0,23.097929150985472,0,4
VEN-01207,5,99.53760661639656,1,0,37.67158274591109,0,1
VEN-01208,1,99.89313236485764,0,0,7.595915834632737,1,2
VEN-01209,4,99.43459111858267,2,0,15.820938632902443,0,0
VEN-01210,3,99.54454755278056,0,0,13.45292794044262,0,0
VEN-01211,1,99.34518842792322,2,0,25.85280424143946,0,1
VEN-01212,2,98.8230426013543,1,1,10.23504949837529,0,0
VEN-01213,1,98.64926649336056,2,0,2.56173503273987,0,0
VEN-01214,1,99.01556899970558,1,0,5.269377073147144,0,1
VEN-01215,2,99.0817463198482,4,2,11.348471632406316,0,0
VEN-01216,2,99.55864645294692,1,0,51.61404258128477,1,3
VEN-01217,1,99.72630649664444,1,0,16.11223902510681,1,0
VEN-01218,2,100.0,0,0,27.71996671050201,0,0
VEN-01219,0,100.0,2,0,15.772541963420885,0,2
VEN-01220,1,99.11572292035991,4,0,39.32855226596463,1,1
VEN-01221,2,98.89970342232591,1,0,42.82390724893014,0,1
VEN-01222,2,99.07133667256322,0,0,38.32259424737647,1,1
VEN-01223,5,99.9437090899038,1,1,10.130165311871796,0,1
VEN-01224,1,100.0,1,0,4.94844759336271,0,0
VEN-01225,1,99.3936168657644,0,0,55.95781974429863,3,2
VEN-01226,1,99.8309289108859,1,0,29.953606140951425,0,3
VEN-01227,2,99.11920808082289,3,0,10.395883750832242,1,0
VEN-01228,1,100.0,0,0,25.87815168004924,0,1
VEN-01229,3,99.96236624008635,0,0,38.36371824905071,2,0
VEN-01230,1,100.0,1,0,23.694708581376087,0,0
VEN-01231,1,98.8309601770519,0,0,12.680310525781575,1,2
VEN-01232,0,100.0,4,1,21.76701244527757,0,2
VEN-01233,5,99.09001606839432,0,0,20.764969402827155,0,2
VEN-01234,5,100.0,3,1,13.369528162523622,2,1
VEN-01235,4,99.40935640917289,2,0,21.58121247001041,0,0
VEN-01236,0,99.43626613255876,1,0,21.242894636599956,0,1
VEN-01237,4,98.58016409703816,2,0,13.58976627045856,0,1
VEN-01238,3,99.25832949986932,3,0,6.633749506398862,0,2
VEN-01239,3,99.32489696560202,2,0,8.461714376237765,0,1
VEN-01240,2,98.75322354356412,1,0,22.077403159594976,0,0
VEN-01241,4,99.85238057985087,1,0,36.24435708137187,0,3
VEN-01242,2,99.68008633102396,1,0,42.05558098524321,0,1
VEN-01243,0,98.85573683389715,0,0,20.653106892062684,0,0
VEN-01244,2,99.1437733035658,1,0,18.33122190894492,0,0
VEN-01245,0,99.68871253390968,2,0,14.310622651008984,1,1
VEN-01246,2,99.17557533923076,1,0,10.83771504680213,0,2
VEN-01247,3,99.40342130535537,2,0,6.640256938445036,0,1
VEN-01248,0,98.344274387309,1,0,11.893641919704054,2,2
VEN-01249,6,99.62282590039489,0,0,8.503598214503825,1,3
VEN-01250,1,98.84423375536625,2,0,14.422500103755326,1,2
VEN-01251,1,99.1732665534041,1,0,27.96197964950932,0,0
VEN-01252,6,99.31796589450288,0,0,8.252610461288626,0,0
VEN-01253,2,99.9522196927502,0,0,50.63475289264896,0,1
VEN-01254,1,99.33290848554462,2,0,6.050832672723118,1,2
VEN-01255,3,100.0,1,0,11.201613521079604,1,0
VEN-01256,2,99.23784050788076,2,0,55.73917750801864,1,1
VEN-01257,1,98.2780002155287,1,1,11.992911552234428,0,1
VEN-01258,0,100.0,0,0,6.050795435214861,0,1
VEN-01259,3,99.45057269185692,0,0,30.733028684852076,1,0
VEN-01260,1,98.50637832672926,2,0,30.52140765393509,0,2
VEN-01261,1,99.63757918191884,2,1,62.173666062363885,0,0
VEN-01262,4,99.1505000254104,1,0,17.621535924536495,1,1
VEN-01263,2,98.65646824753172,1,0,27.60937539508317,0,1
VEN-01264,1,99.08776270894768,2,1,13.904350317490133,0,0
VEN-01265,2,99.69195000803808,1,0,13.56775647418552,2,0
VEN-01266,0,98.49668742559132,3,0,10.761868663060504,0,0
VEN-01267,2,100.0,0,0,13.10101493988288,0,1
VEN-01268,2,99.81557546996436,0,0,15.077113453404836,0,3
VEN-01269,3,97.73067867092118,0,0,35.61136260128237,0,2
VEN-01270,1,99.61564908594468,1,0,24.361480787001103,0,0
VEN-01271,2,99.18543138840576,0,0,23.6992434501689,0,1
VEN-01272,1,99.69775214103429,1,0,19.76491320503801,0,0
VEN-01273,2,99.74808203439096,2,0,21.63051130259425,0,2
VEN-01274,1,99.63052308163144,1,0,64.08516900784507,0,1
VEN-01275,3,98.99132970726906,0,0,36.33242234992071,0,2
VEN-01276,2,98.36258748181052,5,0,6.636521700332427,1,1
VEN-01277,2,100.0,0,0,10.61604639784039,0,1
VEN-01278,3,98.6889212734766,3,2,16.455982670173807,0,0
VEN-01279,2,99.77126931966932,0,0,11.4136545868048,1,1
VEN-01280,1,99.42742808695532,2,0,20.41373592332908,0,2
VEN-01281,3,98.85050725720096,0,0,26.569206316040475,0,1
VEN-01282,6,100.0,1,0,32.18697927148141,0,0
VEN-01283,2,99.4920787657002,2,0,21.167955674898604,0,0
VEN-01284,3,98.68734552310389,0,0,16.75192775003322,1,1
VEN-01285,2,100.0,1,0,10.425208012579844,0,0
VEN-01286,1,100.0,1,0,7.056218821835035,0,1
VEN-01287,2,100.0,2,0,7.297789879476937,1,0
VEN-01288,3,100.0,2,0,30.136743104829435,0,2
VEN-01289,2,100.0,1,0,14.95592140953304,1,1
VEN-01290,1,97.88884440000938,0,0,13.130556027358736,1,0
VEN-01291,3,99.90937231059183,0,0,9.937850067030457,0,1
VEN-01292,1,100.0,1,0,33.085273792795206,0,2
VEN-01293,1,100.0,3,1,48.398400208035696,1,1
VEN-01294,1,99.43284257187024,0,0,10.48803008234194,0,0
VEN-01295,2,99.93735985713916,0,0,19.380608993799868,1,1
VEN-01296,3,100.0,2,0,16.032343488212728,1,1
VEN-01297,5,100.0,2,0,8.27862349813616,1,1
VEN-01298,1,100.0,1,0,38.4406913700892,1,0
VEN-01299,1,97.9750879425581,1,0,11.290408593299295,0,1
VEN-01300,0,99.9713501391165,3,1,1.192816564453026,0,2
VEN-01301,2,100.0,0,0,10.140064670216647,0,1
VEN-01302,1,99.80587593830464,0,0,20.284101342108286,1,2
VEN-01303,3,99.4575302875456,0,0,32.32484155290334,3,1
VEN-01304,1,99.41434471651225,0,0,14.955072691317415,0,0
VEN-01305,2,99.21272332632276,0,0,21.92625417968134,0,1
VEN-01306,3,98.97968313876244,0,0,26.80770416714744,0,1
VEN-01307,1,98.42818500218492,0,0,7.027221552610878,0,1
VEN-01308,2,98.9127553437307,1,0,16.408509859728053,0,1
VEN-01309,3,99.84801798095604,2,2,31.13070200534049,1,1
VEN-01310,1,100.0,0,0,24.145347215011963,0,2
VEN-01311,1,98.70980245802804,0,0,33.33990205594295,0,1
VEN-01312,1,99.90716676720032,1,0,9.514401241217682,1,2
VEN-01313,4,100.0,2,2,50.88434987278496,0,2
VEN-01314,4,100.0,0,0,12.472789743489692,0,1
VEN-01315,3,98.45656325994403,0,0,12.843488292398598,0,2
VEN-01316,4,98.88485319649226,1,0,23.340527278402657,1,0
VEN-01317,2,99.9646283848082,0,0,20.77343592205129,2,2
VEN-01318,1,100.0,2,0,10.747112613215078,2,0
VEN-01319,0,99.54401522560856,1,1,14.792988442399936,1,0
VEN-01320,3,99.86438462808373,2,0,5.841581588987876,0,0
VEN-01321,4,98.50054205508997,1,0,18.997885612999948,0,2
VEN-01322,1,98.41493869229502,2,0,53.0387501186737,0,3
VEN-01323,1,99.07584733551496,4,0,24.60839289383206,0,0
VEN-01324,3,98.68034865693184,4,0,4.903960408851557,1,0
VEN-01325,2,100.0,0,0,21.98190835979837,0,1
VEN-01326,1,99.03080844147875,1,0,9.167976308680345,0,2
VEN-01327,4,99.829056704534,2,0,14.585491588527027,0,0
VEN-01328,2,99.75344846986002,1,0,30.741220960903693,0,0
VEN-01329,2,99.77400280706136,1,0,26.081112206453398,0,1
VEN-01330,1,98.73964254135475,1,0,41.50895826384933,0,0
VEN-01331,3,98.18635851330862,3,0,24.76346022445459,1,0
VEN-01332,1,98.83136752437429,0,0,29.257032911077506,1,0
VEN-01333,1,99.37202275649494,1,0,44.31183872268694,2,3
VEN-01334,3,98.13209376158036,3,0,19.00162862108083,0,1
VEN-01335,4,98.12037827817994,1,1,30.27969444674741,2,1
VEN-01336,0,99.84083487528916,1,1,33.2166846571903,0,1
VEN-01337,3,99.69959551774976,0,0,17.392766340629205,0,2
VEN-01338,3,99.45562412390856,0,0,11.116358613508323,0,1
VEN-01339,1,99.24871051623556,0,0,7.737911256743725,2,0
VEN-01340,2,97.90088178402296,0,0,25.96227016483429,1,0
VEN-01341,5,99.44417987443232,1,0,41.711540906681854,0,1
VEN-01342,4,99.15312590595468,3,0,35.62213453004515,0,0
VEN-01343,2,99.39531081511689,2,0,9.980244311340932,1,1
VEN-01344,2,97.90154577937852,1,0,9.984385220498776,2,1
VEN-01345,5,100.0,0,0,46.38596209808372,0,2
VEN-01346,2,100.0,1,0,32.19489736179158,0,2
VEN-01347,3,99.4089270729002,2,1,14.804750103650242,0,2
VEN-01348,0,99.168118638444,2,1,9.906979056413537,0,1
VEN-01349,1,98.52238603296404,4,0,17.91494415303079,0,0
VEN-01350,2,99.46123978529396,0,0,6.94806090351502,0,0
VEN-01351,3,100.0,0,0,8.323394220723458,0,0
VEN-01352,0,100.0,2,0,25.53186287139637,0,1
VEN-01353,1,99.20269398363456,1,1,7.833419637513773,3,1
VEN-01354,2,99.14842619189557,1,0,1.7250172905935997,1,2
VEN-01355,0,100.0,2,0,21.331795927806606,0,0
VEN-01356,2,98.8666843207436,0,0,4.118532623018153,1,1
VEN-01357,2,99.02925295159116,1,0,16.631282377271674,1,1
VEN-01358,2,98.7115434521074,2,0,4.274870901111071,0,2
VEN-01359,3,98.82166406947972,2,0,32.047391879605456,2,1
VEN-01360,2,100.0,4,0,11.1708590222895,0,1
VEN-01361,0,99.54350246753708,2,0,33.024107096793195,0,1
VEN-01362,1,99.52083624718787,1,0,30.27494682067344,0,1
VEN-01363,3,100.0,2,1,10.60168820824456,1,2
VEN-01364,1,100.0,2,0,15.532647256177146,0,1
VEN-01365,0,99.23580807157506,0,0,23.868308361038213,1,0
VEN-01366,1,98.41373854568629,2,1,20.45378029571298,2,2
VEN-01367,3,99.51826705162694,1,0,22.88988638383413,0,3
VEN-01368,1,100.0,2,0,23.963579786976183,0,1
VEN-01369,1,100.0,1,0,3.7078683107156647,0,1
VEN-01370,2,99.7092365185781,2,0,28.82638911614988,2,0
VEN-01371,3,99.56179229477937,1,0,9.62012103251479,0,1
VEN-01372,4,99.50316855852314,1,0,16.9893226151973,0,1
VEN-01373,1,100.0,0,0,12.05237578544364,0,2
VEN-01374,0,98.91097955506255,1,0,22.54418169888584,0,0
VEN-01375,3,99.48296904438594,2,0,5.712849271938637,0,0
VEN-01376,1,98.23868639432165,2,0,13.95302222573518,1,1
VEN-01377,0,100.0,3,0,23.384848150729443,1,2
VEN-01378,6,99.02983273532524,1,0,17.687561659808786,0,1
VEN-01379,4,99.01811272183188,0,0,13.93791978710183,1,0
VEN-01380,1,98.76662436510505,2,1,8.257991437154176,0,2
VEN-01381,1,98.53044389734455,1,0,5.995838715126399,0,0
VEN-01382,3,99.07360834358286,0,0,4.447425104174805,0,0
VEN-01383,4,100.0,1,0,51.98249444375762,1,1
VEN-01384,2,99.28697104785236,3,2,18.141789583169675,0,0
VEN-01385,2,100.0,3,1,41.819573737192414,0,0
VEN-01386,3,99.40230923151682,1,0,16.6123184152667,0,2
VEN-01387,1,100.0,0,0,9.120905975283245,0,1
VEN-01388,3,99.58614080352096,1,1,22.20605709072084,0,0
VEN-01389,3,98.9975416292787,2,2,21.91777538260825,3,2
VEN-01390,2,99.27161326550748,4,1,6.432993364324204,1,1
VEN-01391,1,98.45642978872208,2,0,32.021104588252655,1,2
VEN-01392,2,100.0,1,0,8.870696124836845,0,0
VEN-01393,5,99.22689539065584,2,0,79.27118391372,0,2
VEN-01394,4,99.90044911184836,2,1,12.435386498466164,0,0
VEN-01395,1,100.0,3,0,25.075543747500483,0,1
VEN-01396,1,98.65137142542036,3,0,18.57558539910576,0,2
VEN-01397,2,99.04143993191047,1,0,5.5431531598555885,0,0
VEN-01398,2,99.14619083681356,0,0,16.628636885325964,0,2
VEN-01399,2,100.0,4,1,39.00887006796429,0,0
VEN-01400,2,99.75709182897047,0,0,7.24747613251211,0,2
VEN-01401,0,100.0,0,0,25.162376323621597,0,0
VEN-01402,2,99.08656614836045,1,1,11.321797161494487,1,1
VEN-01403,1,98.54038850703192,0,0,8.967052847657332,1,1
VEN-01404,4,99.53030216784238,1,1,21.429676140052404,1,1
VEN-01405,6,97.6858690653707,1,0,26.639608550580903,0,3
VEN-01406,1,98.7087388249669,2,0,44.36868989109569,0,0
VEN-01407,0,100.0,1,0,44.94143081699972,0,1
VEN-01408,1,100.0,1,0,42.11672472485712,0,1
VEN-01409,3,98.71396749814564,0,0,10.22254591300666,1,2
VEN-01410,2,100.0,1,0,13.883936157016,0,1
VEN-01411,2,99.04325926553732,0,0,21.32965164857229,1,2
VEN-01412,0,99.21994205203976,0,0,29.92188928824996,0,1
VEN-01413,1,99.62728936024206,1,0,11.8863747417274,1,2
VEN-01414,4,98.60221357393372,2,0,14.369993727064733,0,2
VEN-01415,2,100.0,2,0,7.607368387620394,2,5
VEN-01416,4,99.63643131047483,1,0,19.9471097858268,0,1
VEN-01417,2,99.7246946979796,2,0,25.97578305395703,1,0
VEN-01418,3,98.64218313187716,0,0,18.791698854449304,0,2
VEN-01419,3,100.0,2,0,13.371548070975503,0,0
VEN-01420,4,100.0,4,0,15.148938794359072,1,1
VEN-01421,3,99.81633958891628,1,0,8.568877590423746,1,1
VEN-01422,0,99.68239697742484,3,0,19.270887798054567,1,1
VEN-01423,3,100.0,1,0,26.143426373108777,0,1
VEN-01424,4,98.81718939667824,1,0,6.431957869480729,1,2
VEN-01425,1,99.96122264131732,3,1,27.371599600711736,0,1
VEN-01426,0,98.48285059216586,1,1,19.877247848749075,0,1
VEN-01427,3,99.46387710006697,0,0,10.994839618882152,0,0
VEN-01428,2,100.0,1,0,27.214122102859964,0,1
VEN-01429,4,98.94769588957348,1,0,12.594350825191382,2,1
VEN-01430,4,99.60768000990645,2,0,16.93179130190049,1,2
VEN-01431,1,99.99204344201252,2,0,35.10541204421197,1,2
VEN-01432,4,100.0,0,0,20.53648337642006,2,0
VEN-01433,1,99.58384339543908,1,0,14.258855017973184,2,1
VEN-01434,1,99.60039812896368,0,0,11.78752446467141,0,1
VEN-01435,3,100.0,0,0,19.86686733088906,1,0
VEN-01436,1,100.0,0,0,40.03631997120595,0,1
VEN-01437,1,99.7106199026264,0,0,14.113812499289944,0,0
VEN-01438,1,99.65015479861977,2,1,10.76265184628867,1,3
VEN-01439,1,99.07527044832638,2,0,26.113102254037592,0,2
VEN-01440,2,99.77903669215122,0,0,18.717972684685485,0,1
VEN-01441,3,98.9470390170378,1,0,36.32728241096648,0,0
VEN-01442,1,98.81449307734796,2,0,16.844600426716518,0,2
VEN-01443,1,99.4242043425335,1,0,16.240960026988198,1,0
VEN-01444,2,98.51198037690426,1,0,20.173002507716262,0,0
VEN-01445,0,100.0,4,0,16.950621153881656,1,0
VEN-01446,0,99.50255340865696,1,0,18.213532767439496,0,0
VEN-01447,1,98.35002266932996,1,0,23.46151001415936,0,1
VEN-01448,3,100.0,3,1,10.384053493727382,0,1
VEN-01449,3,99.51960366786544,0,0,30.581481260089603,0,0
VEN-01450,6,99.94671186000258,2,0,6.979509004543305,1,0
VEN-01451,2,98.8671964858978,2,0,8.020689084740212,0,1
VEN-01452,0,98.78294378499906,3,0,28.371856492885293,0,0
VEN-01453,3,100.0,0,0,8.01807947192675,0,2
VEN-01454,4,99.93254468520765,0,0,33.631430671215035,3,3
VEN-01455,2,98.10250492431356,0,0,8.841845204762294,0,1
VEN-01456,0,99.89792477018489,1,0,10.316824297746804,1,0
VEN-01457,2,99.96238226546288,1,1,24.925386258989334,1,1
VEN-01458,1,99.40978319936082,0,0,32.565579982152215,0,1
VEN-01459,0,99.61070364602156,1,0,13.311717632143674,0,0
VEN-01460,2,98.812058239974,0,0,43.81602673933195,0,1
VEN-01461,1,100.0,4,0,40.68363775783872,0,2
VEN-01462,5,98.5229340382178,0,0,6.030096014755719,3,2
VEN-01463,5,98.71829398940989,2,1,13.83626578450684,0,1
VEN-01464,2,99.2626777235374,1,0,10.640909357766734,0,0
VEN-01465,1,99.457053982546,1,0,22.22170387267685,0,0
VEN-01466,1,98.51252261443368,0,0,59.212633115933706,0,0
VEN-01467,1,99.54160416087304,1,0,26.810198932809996,0,1
VEN-01468,2,99.7929807195512,0,0,19.83213722969924,1,2
VEN-01469,0,99.24252336951577,2,0,9.890257691252655,1,1
VEN-01470,2,99.63573514189292,1,0,9.649297767145308,0,0
VEN-01471,0,99.64572848203622,0,0,30.22484328116592,0,0
VEN-01472,2,99.7057483487736,0,0,21.725295810159054,0,1
VEN-01473,0,99.6277494509873,1,0,14.567791246421198,1,5
VEN-01474,4,100.0,1,0,31.944491409750093,0,0
VEN-01475,1,99.60739501397106,2,0,36.62823121565463,0,1
VEN-01476,0,99.54573324577186,1,0,2.9372540214268863,0,0
VEN-01477,2,99.3516442141915,0,0,28.654159932663788,0,0
VEN-01478,4,98.7722810300902,0,0,13.65332105462712,0,0
VEN-01479,3,99.3696414338535,1,0,27.073440606149617,2,2
VEN-01480,0,98.49752197219378,1,0,15.619944936074829,2,0
VEN-01481,2,99.39433085906052,2,0,7.820303792130974,0,1
VEN-01482,2,99.62559336553748,2,1,32.050804025559714,0,1
VEN-01483,0,100.0,1,1,24.96863668481685,1,0
VEN-01484,2,97.90904571660045,0,0,18.275755184474985,2,0
VEN-01485,0,99.64471005731316,1,0,14.51151719079239,0,1
VEN-01486,2,99.98191419062591,2,0,6.982007580723433,1,1
VEN-01487,2,99.09011638019524,3,0,28.573979172751937,0,0
VEN-01488,2,99.89420464762472,0,0,28.56634000893923,0,2
VEN-01489,1,98.79993753859642,3,0,36.37834178719368,0,2
VEN-01490,0,98.561303049825,1,0,5.717774211490188,0,1
VEN-01491,3,100.0,3,1,34.85389549376702,0,0
VEN-01492,3,98.1004651904468,2,0,7.967256412280863,0,1
VEN-01493,2,100.0,0,0,5.658758398926064,2,0
VEN-01494,1,100.0,0,0,12.87634844626576,0,0
VEN-01495,2,99.8925385185134,1,0,10.118061588651374,0,1
VEN-01496,2,99.55534934874416,1,0,46.09628572013767,0,0
VEN-01497,4,98.9828028839243,1,0,11.080102245765197,2,1
VEN-01498,2,98.94386914617168,0,0,27.19985835286516,2,1
VEN-01499,3,99.95291675234736,3,0,29.82803776162297,1,2
VEN-01500,3,100.0,1,0,6.400252441747693,1,2
VEN-01501,5,99.8427986638189,1,0,44.06669621511452,0,1
VEN-01502,1,99.15704009770111,6,1,52.270740483910416,0,2
VEN-01503,0,99.4386172399378,0,0,31.762985211836583,4,0
