related_party_id,open_issue_count,overdue_issue_count,repeat_issue_count_24m,mean_days_to_remediate,risk_acceptance_count_24m
VEN-01243,4,2,0,118.23378647706087,0
VEN-01244,4,0,0,164.87276094430513,1
VEN-01245,3,0,1,40.4083707611033,1
VEN-01246,2,0,0,146.03103897809973,1
VEN-01247,4,1,2,46.86138380765188,0
VEN-01248,0,0,0,56.1822067525568,2
VEN-01249,8,3,0,93.88365099958742,1
VEN-01250,3,1,1,85.88820338634227,0
VEN-01251,4,1,1,65.73985412623085,0
VEN-01252,5,0,1,78.95684653202805,0
VEN-01253,5,1,1,65.42401548771119,0
VEN-01254,0,0,0,49.44871867434749,0
VEN-01255,4,0,0,83.24439997954904,2
VEN-01256,6,2,0,148.50999696649782,0
VEN-01257,2,1,0,53.90938775166027,0
VEN-01258,2,0,0,30.981759463282764,1
VEN-01259,1,0,0,138.07824050790467,0
VEN-01260,1,0,0,11.792754991807824,0
VEN-01261,2,0,0,19.131552616903026,1
VEN-01262,4,0,1,87.20366257158906,0
VEN-01263,2,1,0,94.67710815986112,1
VEN-01264,4,2,2,49.80800620456733,2
VEN-01265,2,1,0,55.401849237895824,2
VEN-01266,1,0,0,81.61097422369042,0
VEN-01267,5,1,1,53.7616773731637,1
VEN-01268,6,4,1,90.36199436550064,1
VEN-01269,2,1,0,96.7122527763508,0
VEN-01270,4,3,0,56.83443116563037,0
VEN-01271,3,1,0,71.29880620940047,0
VEN-01272,0,0,1,81.27394138763273,3
VEN-01273,5,1,0,79.31861293224692,0
VEN-01274,3,0,0,95.0665829873366,0
VEN-01275,2,2,0,81.54976762421202,1
VEN-01276,2,1,0,163.43963495034805,1
VEN-01277,3,0,1,67.01874028679599,0
VEN-01278,4,2,1,80.75020069464172,1
VEN-01279,2,0,1,85.59105324905255,0
VEN-01280,7,2,1,88.62821561032236,0
VEN-01281,2,0,1,146.92791616044389,0
VEN-01282,0,0,0,65.13576537505972,0
VEN-01283,1,0,0,82.75413056327274,0
VEN-01284,2,0,1,54.35120492803623,2
VEN-01285,8,4,0,108.89830303706916,0
VEN-01286,3,2,0,38.3901761757828,2
VEN-01287,3,0,1,130.26217151470826,1
VEN-01288,1,0,0,63.0809472375006,0
VEN-01289,5,0,0,81.25481014950573,0
VEN-01290,2,1,0,149.7847668583931,0
VEN-01291,3,1,1,93.91860587786684,1
VEN-01292,1,0,1,115.52209379886776,2
VEN-01293,1,0,0,39.1774196665076,0
VEN-01294,2,0,0,28.092213442762223,2
VEN-01295,5,2,1,42.14964463470605,1
VEN-01296,4,4,0,68.08115267578556,0
VEN-01297,4,2,1,33.69391392289952,1
VEN-01298,4,2,1,45.53458191735254,1
VEN-01299,3,0,1,162.93082703612905,0
VEN-01300,4,0,1,141.2245009666045,1
VEN-01301,2,1,0,66.4973236161481,0
VEN-01302,2,1,0,140.10793838463906,0
VEN-01303,2,0,0,59.735757190468725,0
VEN-01304,6,2,0,92.54702338788115,1
VEN-01305,1,0,0,14.927387013910804,0
VEN-01306,5,1,0,51.586259595577175,0
VEN-01307,4,1,2,94.8379339636801,1
VEN-01308,1,0,0,153.56548079092389,1
VEN-01309,6,1,0,31.089870076960807,2
VEN-01310,2,2,0,102.9069189360725,2
VEN-01311,5,1,0,102.17118797135316,0
VEN-01312,2,1,0,32.05341447317397,1
VEN-01313,2,1,0,154.9179251774002,3
VEN-01314,0,0,0,47.78108052230588,2
VEN-01315,3,1,0,97.692120651453,0
VEN-01316,3,1,1,37.43028391186627,0
VEN-01317,3,1,0,50.47790091658929,1
VEN-01318,3,1,1,52.30029449430935,2
VEN-01319,3,1,1,89.59887487773828,0
VEN-01320,4,1,1,60.62619877859544,1
VEN-01321,1,0,0,100.93748145051708,1
VEN-01322,3,1,0,23.6891618482492,1
VEN-01323,2,0,0,104.20680646058668,2
VEN-01324,6,1,1,124.48342826596328,1
VEN-01325,6,1,0,67.96967024312573,3
VEN-01326,1,1,0,112.808781788306,1
VEN-01327,2,0,0,63.90907495862113,1
VEN-01328,0,0,1,41.95953964192476,0
VEN-01329,1,0,0,37.48304840400586,0
VEN-01330,3,1,0,149.3151653563279,0
VEN-01331,6,1,0,96.95405803484466,0
VEN-01332,3,1,0,227.6168023941583,0
VEN-01333,3,2,1,28.79852326761992,2
VEN-01334,4,1,1,104.643517945228,0
VEN-01335,6,2,0,277.4817594939097,1
VEN-01336,1,0,0,71.85044976081133,1
VEN-01337,5,2,3,75.53949443171572,0
VEN-01338,6,1,0,64.64547983728366,0
VEN-01339,1,0,1,166.20302592250823,0
VEN-01340,2,0,0,108.20082896804556,0
VEN-01341,4,1,0,27.580952479142017,0
VEN-01342,0,0,0,40.86107372351478,2
VEN-01343,1,1,1,88.92110474491062,0
VEN-01344,3,0,0,92.07398495404009,0
VEN-01345,4,2,1,63.8202773153578,0
VEN-01346,1,0,0,94.8589880696206,0
VEN-01347,1,1,2,100.45398195104748,1
VEN-01348,1,1,0,106.87504184360296,2
VEN-01349,1,1,1,101.00788455732012,1
VEN-01350,6,3,0,49.51445849541421,1
VEN-01351,1,1,0,124.3398866049938,0
VEN-01352,1,1,0,147.80628388800045,1
VEN-01353,3,0,0,100.19561767393576,1
VEN-01354,2,0,1,60.61148135972063,0
VEN-01355,2,1,0,54.51073780987159,0
VEN-01356,2,1,0,130.95476638253274,0
VEN-01357,2,0,0,40.03882080668033,1
VEN-01358,0,0,1,62.32235151818746,3
VEN-01359,2,0,0,52.25848094046125,0
VEN-01360,5,1,2,125.56567291680707,1
VEN-01361,1,1,2,48.89148061814392,2
VEN-01362,6,1,1,51.98417127544682,1
VEN-01363,4,2,1,29.10675802621953,1
VEN-01364,1,0,0,118.23863345206288,0
VEN-01365,2,0,0,69.49352045797845,0
VEN-01366,4,2,0,57.96592721371949,1
VEN-01367,1,0,2,69.14461379861005,0
VEN-01368,3,2,0,131.66630671106032,0
VEN-01369,6,2,0,66.27242244598165,0
VEN-01370,3,1,0,28.16222877168224,0
VEN-01371,6,3,1,72.28064758042018,0
VEN-01372,3,1,0,73.89075114994566,1
VEN-01373,1,0,0,44.86591569051433,1
VEN-01374,3,2,1,119.77038707701396,1
VEN-01375,2,0,0,45.174509329591054,0
VEN-01376,0,0,0,96.87668815849568,0
VEN-01377,5,1,0,39.111778618642845,1
VEN-01378,2,0,0,51.09086179428285,0
VEN-01379,2,0,0,35.00289063268213,0
VEN-01380,6,1,0,133.26991820476405,4
VEN-01381,2,0,1,97.28725672226231,0
VEN-01382,8,2,1,8.363991594108414,1
VEN-01383,1,0,0,43.388169151473406,2
VEN-01384,1,1,0,182.2914586153896,0
VEN-01385,3,1,0,50.66083527721892,0
VEN-01386,1,0,1,68.60228153447868,1
VEN-01387,3,3,0,105.20701108290535,1
VEN-01388,2,0,2,54.56962712580343,0
VEN-01389,0,0,0,49.00334699401162,0
VEN-01390,2,1,0,95.08968012977294,0
VEN-01391,3,0,0,83.18517903340855,0
VEN-01392,0,0,0,67.28054575077716,1
VEN-01393,1,0,0,66.98933156663931,1
VEN-01394,1,0,1,134.4098365793134,3
VEN-01395,4,2,0,50.260602063211785,1
VEN-01396,3,1,0,219.6193521891985,0
VEN-01397,2,2,0,40.66180483204981,0
VEN-01398,1,1,0,131.06340158484718,1
VEN-01399,3,1,0,79.45677638732788,2
VEN-01400,0,0,1,59.18271414865329,1
VEN-01401,3,0,0,104.38678323378254,0
VEN-01402,2,0,0,60.84148323144336,0
VEN-01403,4,1,0,91.03512717093916,0
VEN-01404,3,0,1,53.46453876651384,2
VEN-01405,3,2,2,88.56774341445873,3
VEN-01406,1,0,0,120.8841753584064,0
VEN-01407,5,0,0,66.35763714818924,0
VEN-01408,3,0,0,116.52058609066256,1
VEN-01409,3,2,1,58.85378307665098,2
VEN-01410,0,0,0,49.89473986592235,1
VEN-01411,3,1,0,107.6203387405493,0
VEN-01412,0,0,0,144.43280163959685,1
VEN-01413,2,1,0,47.31483868351063,0
VEN-01414,7,1,0,33.0963914308601,0
VEN-01415,3,0,0,52.261577256916425,0
VEN-01416,3,1,0,22.88428858074413,1
VEN-01417,0,0,0,93.63616981401822,0
VEN-01418,1,0,1,107.4847623341154,1
VEN-01419,3,2,1,57.56337748933774,0
VEN-01420,0,0,1,97.9717252469843,1
VEN-01421,6,0,1,82.04231998971458,0
VEN-01422,3,0,1,123.7043523834954,0
VEN-01423,2,2,0,53.87158596566046,0
VEN-01424,1,0,0,50.9611714737957,0
VEN-01425,3,0,0,78.23987029878677,1
VEN-01426,1,1,1,52.34654079944057,1
VEN-01427,3,1,0,67.49021240052127,0
VEN-01428,0,0,0,100.40203270008531,0
VEN-01429,3,1,0,76.84551725049005,0
VEN-01430,1,0,0,58.97949727859979,0
VEN-01431,3,2,0,81.14824129827873,0
VEN-01432,2,2,2,151.4448798242318,1
VEN-01433,4,1,2,29.67929925440229,1
VEN-01434,1,1,2,41.58748964305426,0
VEN-01435,1,0,2,52.43550675619794,0
VEN-01436,2,0,0,120.7128459080152,1
VEN-01437,1,1,1,40.70531411408295,1
VEN-01438,5,1,1,35.20580120952705,0
VEN-01439,5,2,1,38.01457975051939,1
VEN-01440,3,3,0,58.24511470950194,0
VEN-01441,5,1,0,77.90853080962631,0
VEN-01442,3,1,0,26.23656785956384,1
VEN-01443,3,1,0,86.70787819696505,2
VEN-01444,2,1,0,80.45545639590387,0
VEN-01445,4,1,2,54.07842141193118,1
VEN-01446,3,0,0,74.89745864198191,1
VEN-01447,4,1,0,26.525465560095856,1
VEN-01448,1,0,0,30.640998001942595,0
VEN-01449,4,1,0,28.801880762137177,1
VEN-01450,4,1,0,54.99830690163706,0
VEN-01451,2,0,0,82.63293278897049,1
VEN-01452,3,2,2,117.64488179353832,0
VEN-01453,3,1,0,60.39371624008871,1
VEN-01454,5,1,2,86.37046963225824,1
VEN-01455,3,0,0,103.470395241324,1
VEN-01456,4,1,0,54.514725320938574,0
VEN-01457,4,0,1,168.50523839687816,0
VEN-01458,4,0,1,81.99738093694477,1
VEN-01459,1,0,2,41.14409241887012,1
VEN-01460,5,1,0,70.03992049141415,0
VEN-01461,2,0,0,75.12222381336687,0
VEN-01462,1,1,0,157.20119894601805,0
VEN-01463,4,1,0,93.44313776459012,2
VEN-01464,2,1,0,38.238188901805856,0
VEN-01465,3,1,1,85.33691538535777,0
VEN-01466,4,1,0,30.330870900656496,1
VEN-01467,2,1,3,89.43747378448764,1
VEN-01468,0,0,2,137.02566546479372,0
VEN-01469,2,1,1,30.45782743256514,0
VEN-01470,2,0,0,56.41171593248734,0
VEN-01471,2,0,0,42.18641942956112,3
VEN-01472,1,0,0,161.52827573822833,0
VEN-01473,4,2,3,61.350727356810175,1
VEN-01474,1,0,0,42.00205313051832,0
VEN-01475,3,1,2,96.8091413515532,1
VEN-01476,2,2,1,72.22117507976517,1
VEN-01477,4,0,2,49.45667813907568,0
VEN-01478,2,2,1,51.65856161837631,1
VEN-01479,5,2,0,107.92434126992563,0
VEN-01480,3,0,3,31.951012716652592,0
VEN-01481,4,1,2,97.816657711547,0
VEN-01482,2,1,1,47.79561928306703,0
VEN-01483,2,0,1,36.427803973950304,1
VEN-01484,1,0,0,74.00276220034917,3
VEN-01485,2,0,0,110.88162531297682,0
VEN-01486,5,1,0,60.74809360478734,0
VEN-01487,2,1,1,107.72625069535604,1
VEN-01488,2,0,0,25.77895160651658,1
VEN-01489,0,0,2,133.79885238913093,1
VEN-01490,2,0,0,101.6959684153429,0
VEN-01491,2,0,0,128.50443417467497,1
VEN-01492,5,0,2,38.73551864630165,0
VEN-01493,2,1,2,79.7910354036463,0
VEN-01494,2,0,0,63.7497234062471,3
VEN-01495,5,1,0,40.78805334401007,0
VEN-01496,1,0,0,28.33810858521573,0
VEN-01497,2,0,0,96.51534611474509,1
VEN-01498,4,1,0,48.94686945309326,0
VEN-01499,1,1,0,99.84720338782104,0
VEN-01500,2,1,0,19.748522390553276,0
VEN-01501,1,1,0,29.415848813879563,0
VEN-01502,3,1,1,27.627876343319517,1
VEN-01503,1,0,0,120.77348319298738,2
VEN-01504,0,0,2,101.94689924882918,0
VEN-01505,3,0,0,70.80453623670324,0
VEN-01506,1,0,0,68.79526907786455,0
VEN-01507,1,0,0,52.0798076048804,0
VEN-01508,1,0,0,22.971269707161884,1
VEN-01509,2,0,0,70.36009475889183,0
VEN-01510,4,2,0,158.85650764558557,0
VEN-01511,0,0,0,48.99606171806695,0
VEN-01512,1,0,1,82.93209661835407,0
VEN-01513,3,0,1,29.020431232553737,0
VEN-01514,1,0,0,148.18810803567865,0
VEN-01515,3,3,1,75.58764575155836,0
VEN-01516,3,0,0,40.9663499590369,0
VEN-01517,3,1,1,113.71402302950962,1
VEN-01518,1,0,0,73.772767921668,0
VEN-01519,1,0,0,35.957738432701426,0
VEN-01520,2,0,0,59.033706163351866,1
VEN-01521,5,2,1,71.60738416702219,1
VEN-01522,3,0,0,37.34527764579567,0
VEN-01523,2,0,0,86.73946696205847,2
VEN-01524,6,3,1,66.71204271737219,1
VEN-01525,2,1,0,121.85097566597808,1
VEN-01526,2,0,0,49.51882911139714,2
VEN-01527,2,0,0,84.12868360547078,2
VEN-01528,2,2,0,200.46450643348797,2
VEN-01529,3,2,0,203.18822844659124,0
VEN-01530,3,0,2,95.8920356731581,0
VEN-01531,6,1,1,154.71014831412998,1
VEN-01532,2,0,0,79.22386944016614,2
VEN-01533,4,1,0,49.204998611005536,1
VEN-01534,3,1,2,47.29203541218543,0
VEN-01535,3,0,0,60.61730048391263,0
VEN-01536,3,1,1,27.12809531237051,0
VEN-01537,4,1,0,63.96420567933184,0
VEN-01538,2,1,1,96.08286486092268,3
VEN-01539,3,0,2,116.63313088047188,0
VEN-01540,3,0,0,19.438053829315624,0
VEN-01541,1,1,0,180.31362320182868,0
VEN-01542,4,1,1,96.19294867511908,1
VEN-01543,3,2,1,65.03858338011558,0
VEN-01544,6,2,0,107.34886895124606,0
VEN-01545,2,1,0,33.39771261356442,0
VEN-01546,1,0,0,69.62231627423074,0
VEN-01547,3,1,0,69.75878407657889,1
VEN-01548,3,2,0,110.80635795688488,0
VEN-01549,0,0,0,213.11983081081763,0
VEN-01550,4,2,0,59.98630223312868,0
VEN-01551,0,0,1,100.38422327673734,0
VEN-01552,6,1,0,82.55764823700004,0
VEN-01553,3,1,0,164.45849673196238,1
VEN-01554,1,0,0,106.6049782605454,0
VEN-01555,1,1,1,50.857278260807,1
VEN-01556,1,1,0,170.1567986610046,0
VEN-01557,3,1,0,55.65748587441537,0
VEN-01558,2,0,1,64.19626791194656,1
VEN-01559,2,0,0,33.13257597798738,1
VEN-01560,2,1,0,129.76253132814816,0
VEN-01561,3,1,0,34.394557318738464,0
VEN-01562,0,0,0,76.25737797709695,0
VEN-01563,5,2,0,130.60055371253432,0
VEN-01564,2,1,1,99.26057532692836,0
VEN-01565,5,1,0,95.4123722701052,1
VEN-01566,4,1,0,89.67484848287866,0
VEN-01567,3,0,1,44.906169300141016,1
VEN-01568,2,0,0,104.59732452615896,1
VEN-01569,4,1,0,27.91309346452643,1
VEN-01570,1,1,0,41.44857803923001,0
VEN-01571,3,2,0,48.3678324938796,1
VEN-01572,5,1,0,79.00834634746812,0
VEN-01573,2,0,1,33.03597594635467,0
VEN-01574,2,0,0,131.69921752338206,0
VEN-01575,7,1,0,93.71347149225268,0
VEN-01576,5,1,0,76.15082301816153,1
VEN-01577,2,2,0,145.53538394631045,0
VEN-01578,2,1,0,32.89556330109761,1
VEN-01579,2,0,1,51.30720217424723,1
VEN-01580,5,3,1,42.75581392403283,1
VEN-01581,2,0,0,14.46317114319408,0
VEN-01582,1,0,1,132.0823033781191,1
VEN-01583,2,0,0,13.276893726941912,1
VEN-01584,2,0,0,75.93424296147367,0
VEN-01585,3,0,0,70.88445025830877,0
VEN-01586,3,2,0,69.51988672962752,0
VEN-01587,2,0,0,42.35144880139975,6
VEN-01588,3,0,1,81.51725650347267,1
VEN-01589,3,0,2,103.01463407609369,1
VEN-01590,6,4,0,47.72023574235416,0
VEN-01591,2,0,0,31.364841021407543,1
VEN-01592,5,1,0,63.94079519267784,0
VEN-01593,6,2,0,54.49659296016692,0
VEN-01594,2,1,0,94.08170135034489,0
VEN-01595,1,1,0,13.249841778431634,0
VEN-01596,6,2,2,26.563019994513645,1
VEN-01597,1,0,0,22.688260661826504,0
VEN-01598,0,0,0,93.86530729783998,0
VEN-01599,4,0,0,149.2654765755915,0
VEN-01600,3,3,0,72.7548074593158,0
VEN-01601,3,2,0,77.78658484769652,0
VEN-01602,3,0,0,99.96224450600666,1
VEN-01603,5,3,1,53.926970110392375,0
VEN-01604,5,1,1,72.9299317972748,0
VEN-01605,1,0,1,44.67133038167662,1
VEN-01606,3,1,0,76.9697838838079,0
VEN-01607,1,1,0,124.0935851997061,0
VEN-01608,2,0,0,30.122959753922007,1
VEN-01609,4,0,0,64.99849519243799,2
VEN-01610,2,0,1,130.48567919594203,0
VEN-01611,4,2,0,47.54864262007251,0
VEN-01612,4,0,0,52.86729991668476,1
VEN-01613,4,0,0,38.83375443634036,0
VEN-01614,1,0,2,83.45313552112418,0
VEN-01615,1,0,0,113.45498257545728,1
VEN-01616,5,0,0,69.813808877524,0
VEN-01617,1,0,0,100.3092720967757,0
VEN-01618,4,2,0,83.25913154152597,1
VEN-01619,4,2,0,49.27381862127491,0
VEN-01620,4,1,1,54.11747875487652,0
VEN-01621,1,0,1,148.39196416305091,0
VEN-01622,3,2,1,64.74391140565396,0
VEN-01623,1,0,0,110.11078422676064,0
VEN-01624,0,0,0,79.04264935521635,1
VEN-01625,3,0,0,107.269172674919,3
VEN-01626,3,2,0,32.857447355021435,0
VEN-01627,4,1,0,79.79884237560175,0
VEN-01628,7,2,1,45.08819754727236,0
VEN-01629,3,1,1,82.56726274702675,1
VEN-01630,1,0,0,28.36514179528824,0
VEN-01631,3,0,0,105.58695298049794,0
VEN-01632,2,0,1,92.60107413183542,1
VEN-01633,0,0,1,51.15694477550728,1
VEN-01634,3,0,0,75.92234579069054,0
VEN-01635,5,2,2,118.04752176866722,1
VEN-01636,2,0,1,149.58411986206443,0
VEN-01637,1,0,1,100.81667349511142,1
VEN-01638,1,0,0,45.44024595727714,0
VEN-01639,3,1,1,100.63606639498424,1
VEN-01640,4,3,0,107.09689797300136,2
VEN-01641,3,3,0,51.50767453936619,2
VEN-01642,1,0,1,91.46035769359656,0
VEN-01643,1,0,0,86.046884760846,0
VEN-01644,1,0,0,75.9529601503669,0
VEN-01645,4,0,0,27.80134277326533,0
VEN-01646,6,1,0,41.93108228879818,1
VEN-01647,3,1,0,36.64976705812547,0
VEN-01648,4,2,1,47.31188694694253,0
VEN-01649,4,1,1,44.7770957579323,0
VEN-01650,0,0,2,52.80165623759202,0
VEN-01651,3,0,0,169.11456907168025,1
VEN-01652,3,2,0,47.66164996071712,0
VEN-01653,6,0,0,92.18631432695908,2
VEN-01654,1,1,0,48.66467952041901,2
VEN-01655,5,0,2,101.9033740713969,0
VEN-01656,4,1,1,141.4804839327461,1
VEN-01657,0,0,0,79.48954650416596,0
VEN-01658,3,1,0,93.12429838868653,1
VEN-01659,2,0,1,81.16927993593599,0
VEN-01660,1,0,0,117.28763607366017,0
VEN-01661,2,1,0,44.64207751212214,2
VEN-01662,1,0,0,28.829678807917396,0
VEN-01663,4,0,1,86.65566600229218,1
VEN-01664,5,2,1,61.72269570686579,0
VEN-01665,8,0,1,105.1607866500742,0
VEN-01666,3,1,1,60.094216156396726,0
VEN-01667,2,1,0,60.0039039183485,1
VEN-01668,1,0,1,109.06951478622489,0
VEN-01669,6,0,1,124.32617718458506,1
VEN-01670,2,1,0,139.8263957009925,0
VEN-01671,4,1,0,110.76648612691004,0
VEN-01672,0,0,0,92.30749598311417,0
VEN-01673,1,0,1,86.23749865298932,0
VEN-01674,2,0,0,154.24146705171208,1
VEN-01675,1,0,1,108.007953051493,0
VEN-01676,4,0,0,30.50280118419644,0
VEN-01677,1,0,1,89.8485251203083,0
VEN-01678,3,0,1,20.266068086189037,0
VEN-01679,2,1,1,73.93113735640073,1
VEN-01680,2,0,0,64.21078245852458,1
VEN-01681,2,0,0,40.82992621946355,0
VEN-01682,3,2,0,78.0074470030192,1
VEN-01683,2,0,2,85.5805102150361,0
VEN-01684,0,0,0,89.17456479410329,0
VEN-01685,4,1,3,8.613274264782769,1
VEN-01686,1,0,0,128.41793336383483,0
VEN-01687,2,0,0,29.594733425359173,0
VEN-01688,2,1,0,81.79771570463272,1
VEN-01689,1,0,0,94.18580305593804,1
VEN-01690,2,1,0,78.29242259755526,0
VEN-01691,2,1,0,61.307733265133855,2
VEN-01692,2,0,0,115.86538758017824,1
VEN-01693,3,1,0,45.66151737323506,0
VEN-01694,0,0,0,57.163479301712194,0
VEN-01695,3,0,0,35.99635727630968,1
VEN-01696,4,1,0,55.46510034140399,2
VEN-01697,5,2,1,46.64592962750292,0
VEN-01698,3,0,0,69.00266396524005,0
VEN-01699,1,0,0,125.207382367712,2
VEN-01700,3,0,2,100.81063213631737,1
VEN-01701,6,2,0,66.17926622252145,1
VEN-01702,4,0,0,139.9335673506872,0
VEN-01703,1,0,2,54.88279720714128,0
VEN-01704,5,1,0,36.579777211970615,1
VEN-01705,3,0,1,21.738835936200594,0
VEN-01706,5,2,0,58.8846063512214,1
VEN-01707,3,1,1,64.94408007345525,1
VEN-01708,2,0,1,28.207057238485465,1
VEN-01709,3,0,0,105.639945171335,1
VEN-01710,2,1,0,27.971703265463457,1
VEN-01711,4,0,0,36.67779468515224,1
VEN-01712,0,0,0,17.15245082686212,2
VEN-01713,4,2,0,153.74680935923595,0
VEN-01714,5,2,0,82.15250422957605,0
VEN-01715,1,0,2,98.25899898751246,0
VEN-01716,2,2,2,190.82148898453727,0
VEN-01717,1,1,0,74.92565498480324,1
VEN-01718,4,1,1,129.1899309754259,1
VEN-01719,3,1,0,38.66583487840828,0
VEN-01720,1,1,2,72.37750531830929,1
VEN-01721,6,1,1,41.61894575074496,2
VEN-01722,6,0,0,56.74475085167962,0
VEN-01723,1,0,0,88.51375386910308,1
VEN-01724,2,0,1,39.61812743510036,0
VEN-01725,2,2,1,167.27418218056144,4
VEN-01726,1,0,0,52.92849046132962,1
VEN-01727,4,2,0,137.37643189093737,0
VEN-01728,3,1,0,108.741969468321,2
VEN-01729,3,0,0,100.45607635711076,0
VEN-01730,4,2,1,98.76514679696922,0
VEN-01731,3,3,2,104.95006766672904,0
VEN-01732,4,2,0,69.31324306344679,1
VEN-01733,0,0,0,94.53867607947944,0
VEN-01734,2,1,1,73.79127728283507,0
VEN-01735,3,1,0,80.55421961111158,0
VEN-01736,4,1,0,37.5987772812701,0
VEN-01737,2,1,0,50.44588340283941,0
VEN-01738,3,0,2,76.14771967981953,3
VEN-01739,3,2,2,32.311490569483695,1
VEN-01740,1,0,1,24.1427346163248,1
VEN-01741,0,0,1,91.59602113499292,1
VEN-01742,1,0,1,33.32031195766875,1
VEN-01743,4,1,0,188.1851915577444,0
VEN-01744,3,0,1,84.52581218231192,0
VEN-01745,3,1,0,57.7595324789118,0
VEN-01746,3,0,0,10.625350835632482,0
VEN-01747,3,1,1,98.1331202819613,1
VEN-01748,1,0,0,94.65859120110508,1
VEN-01749,2,1,1,39.801312333308594,0
VEN-01750,3,0,0,237.88353966358176,1
VEN-01751,2,1,0,98.868473341301,1
VEN-01752,2,0,0,59.67632159899999,0
VEN-01753,4,1,1,26.803511496130856,1
VEN-01754,3,1,1,83.0773422268858,1
VEN-01755,3,1,1,71.52422937042842,1
VEN-01756,3,0,0,41.012992741784245,0
VEN-01757,2,1,0,113.28167999651696,0
VEN-01758,3,0,1,127.40887100059564,0
VEN-01759,1,0,0,32.16406479101,0
VEN-01760,2,1,0,27.998207125540787,0
VEN-01761,3,1,2,132.6375102413079,0
VEN-01762,2,0,1,43.13704717586889,1
VEN-01763,0,0,0,22.8434105946638,1
VEN-01764,1,0,0,57.18035816724143,1
VEN-01765,1,0,0,55.20301870725117,0
VEN-01766,4,2,0,115.18439339096734,0
VEN-01767,0,0,0,88.12259918042496,1
VEN-01768,1,0,0,20.18334206606765,0
VEN-01769,4,0,0,29.508103326201606,1
VEN-01770,1,1,1,113.52898035412228,1
VEN-01771,2,0,0,141.63245052359912,0
VEN-01772,2,0,0,201.65104549332568,0
VEN-01773,5,1,0,90.3356418809527,1
VEN-01774,7,2,0,45.62462192380046,0
VEN-01775,1,1,2,159.16139395862666,1
VEN-01776,3,1,1,127.50576861191492,0
VEN-01777,5,3,0,36.460368363480086,2
VEN-01778,4,1,0,71.03093010648091,0
VEN-01779,2,0,0,74.1062253514318,0
VEN-01780,6,2,0,33.56617513445996,0
VEN-01781,2,0,2,29.79637922855697,0
VEN-01782,2,1,0,50.49434730653526,0
VEN-01783,1,0,1,117.6491297623731,0
VEN-01784,0,0,1,73.11788358716134,0
VEN-01785,3,2,0,73.20223390770936,1
VEN-01786,3,0,2,121.68450434067316,0
VEN-01787,1,1,0,78.54454822581577,0
VEN-01788,2,0,0,155.81323230618165,0
VEN-01789,4,1,0,131.9740343594961,0
VEN-01790,1,0,0,140.7285708821248,0
VEN-01791,3,1,0,53.73794053046405,0
VEN-01792,4,0,1,42.01929139694802,0
VEN-01793,2,1,0,68.84404358716519,3
VEN-01794,0,0,0,39.108297167278096,0
VEN-01795,2,1,0,54.93029726184512,1
VEN-01796,1,0,1,84.26355934037365,0
VEN-01797,2,0,0,70.89876922441603,0
VEN-01798,0,0,0,66.90050710640554,2
VEN-01799,2,1,1,136.84113805557575,0
VEN-01800,0,0,0,141.00436480415124,0
VEN-01801,2,1,0,24.53654133651985,1
VEN-01802,2,0,0,86.44756391683164,0
VEN-01803,4,0,1,63.62814611794362,2
VEN-01804,0,0,0,66.86903694344782,0
VEN-01805,0,0,0,63.6957994841022,0
VEN-01806,0,0,0,76.04823918320508,0
VEN-01807,1,0,0,44.49806184598579,1
VEN-01808,5,4,1,54.04787493085439,0
VEN-01809,2,0,2,108.02720764371053,0
VEN-01810,2,1,0,44.74454279739851,0
VEN-01811,3,0,0,65.37495249624466,0
VEN-01812,1,0,1,39.24634283319749,1
VEN-01813,2,0,2,40.95661524488562,0
VEN-01814,0,0,2,110.52421912887075,0
VEN-01815,3,1,2,88.69730578021199,0
VEN-01816,3,1,1,73.94242049750977,1
VEN-01817,1,0,0,103.37729560602185,0
VEN-01818,2,0,0,144.7036297130006,1
VEN-01819,1,1,0,77.92953988658333,1
VEN-01820,1,0,0,81.30645110617307,0
VEN-01821,5,2,0,114.42998296626118,1
VEN-01822,4,2,1,38.32963155728845,0
VEN-01823,3,2,0,36.38572652741345,0
VEN-01824,1,0,0,77.54490175776067,1
VEN-01825,1,1,0,77.41226208089205,0
VEN-01826,4,0,0,45.23803855017261,1
VEN-01827,1,0,0,47.92063222508474,2
VEN-01828,5,1,1,42.38382119150734,3
VEN-01829,3,1,0,9.399636741849257,2
VEN-01830,4,1,0,47.92206793450444,0
VEN-01831,1,1,0,62.57401362444616,0
VEN-01832,6,1,0,69.85610454719152,1
VEN-01833,4,2,1,37.97768576715446,1
VEN-01834,3,1,0,45.06321988642225,0
VEN-01835,5,1,1,92.30417823489567,1
VEN-01836,5,0,0,63.71318795506107,1
VEN-01837,3,3,0,24.36890997593661,0
VEN-01838,3,1,0,195.72119840355947,0
VEN-01839,4,1,0,80.75387539663971,1
VEN-01840,3,1,0,40.30785936259274,1
VEN-01841,4,3,0,27.342904853229285,0
VEN-01842,2,1,0,102.64940393597814,1
VEN-01843,1,1,0,53.85954574525984,1
VEN-01844,3,1,1,36.10687075850169,1
VEN-01845,1,0,1,60.13459572553302,1
VEN-01846,5,0,0,23.88612036348272,0
VEN-01847,0,0,0,21.95819739300513,0
VEN-01848,2,1,0,65.32311960656001,1
